PartID,FormFactor,StorageBays,Color,SidePanel,Size,PSU
c27a72f5-6b80-4873-91bf-d5a6d1b646f8,ATX Mid Tower,2,Black,Tempered Glass,52.5,
f0983a2c-fd3d-4cc2-b18a-95d78c919260,Mini ITX Tower,0,Black,Mesh,24.8,
d5d294f9-8ab8-4a37-844d-d988666be030,MicroATX Mini Tower,2,White,Tinted Tempered Glass,38.7,
677ba478-61e6-4155-bd53-aa72b89fcb41,ATX Desktop,2,Black,Mesh,61.7,
bbabcef4-4ed7-4b21-b4e8-527cd0780fbc,ATX Mid Tower,2,Black,,40.6,
f7cec356-d932-4e0d-9786-e4086ee8d240,ATX Mid Tower,2,Black,Tempered Glass,43.0,750.0
6cb501cc-d9cc-4cfe-be31-fde8619d9265,MicroATX Mini Tower,2,Black / Purple,Acrylic,,
3003d86e-a274-4e42-a494-6c098cbdbcaa,Mini ITX Desktop,0,Black,Tempered Glass,17.5,
d08b0766-b92c-4c55-a48a-1ba918c287ed,ATX Mid Tower,2,White,Tempered Glass,36.1,
4b259f57-2e25-4f5b-a9a0-d800cbf68280,ATX Mid Tower,1,Black,Acrylic,33.8,
d36f0bbd-e981-4513-99e5-7e7109350202,ATX Mid Tower,2,White,Tempered Glass,54.2,
0495f54f-17b9-4238-898f-669fb1f9efe1,ATX Mid Tower,2,White,Tempered Glass,,
d1974648-6406-4444-a52e-1a46015d7b30,ATX Mid Tower,2,White,Tempered Glass,37.3,
f295b469-0af5-455a-8681-a6ae701baef2,ATX Mid Tower,2,White / Black,Tempered Glass,61.7,
d5a93bf5-0f1d-45ee-b2fc-8064ba88bd98,ATX Full Tower,6,Black,Tinted Tempered Glass,69.1,
d45754b3-2a84-48c2-99de-84df574c6e24,Mini ITX Tower,0,Black,Tempered Glass,29.9,
c7a57d39-40d9-42bf-bc68-80b023566b6a,ATX Mid Tower,2,White / Gray,Tempered Glass,,
084dbcd4-d56c-4a58-a745-89da1b85f881,MicroATX Mid Tower,2,Black,Tempered Glass,,
f4591719-4121-43aa-9af2-1a6debe9f82f,Mini ITX Tower,1,White,Tempered Glass,27.3,
7884be50-3798-4e81-9ad4-bc8a613cf2ea,ATX Mid Tower,2,White,Tempered Glass,66.2,
83edbfca-2e76-4eaf-a2b1-ea8a108b0481,ATX Mid Tower,3,Pink,Tempered Glass,41.7,
f5ad2b44-58a4-4b43-b21d-bea52b8fb394,MicroATX Mini Tower,2,Black,,,
9c09f98f-94f3-4993-af6c-c8ba81196d2a,ATX Mid Tower,2,Black,Tinted Tempered Glass,42.3,
c5924494-56c9-4b3c-96cd-74c086324c7f,ATX Mid Tower,2,Black,Tinted Tempered Glass,42.3,
3238af16-a5d3-4325-b805-63e527cd7f38,MicroATX Mini Tower,1,Black,Tempered Glass,31.3,
2cfaddab-4cc6-4cb2-a0a8-b42d4a29031f,ATX Mid Tower,6,Black,,61.7,
708c3ada-7dc3-442c-89e5-c0b03617602a,ATX Mid Tower,2,Black,Tempered Glass,41.3,
8ac79577-c0b6-48fd-b465-72e27dc21820,ATX Mid Tower,4,White,Tempered Glass,57.2,
6f09e1a4-6882-44d3-83e9-3ddae30efaf0,ATX Full Tower,8,Black,Tempered Glass,127.6,
c30e9070-5efd-441c-ae94-e6c7b48c45ae,ATX Mid Tower,2,Black,Tempered Glass,,
17fd6754-c2bc-460d-9547-f0b27b1ddb84,ATX Mid Tower,4,Black,Tempered Glass,47.3,
340f019f-47b2-4af2-8384-60dfe83624fc,ATX Full Tower,3,Black,,62.4,
7273fa8f-598b-41e4-a3c6-0de346589daa,ATX Mid Tower,2,Black,Tempered Glass,50.6,
5f544413-5700-4ce2-950b-a34eb5bd2089,ATX Mid Tower,2,White,Tempered Glass,55.8,
8d02398f-43d9-419f-8d7a-79981ebe3f88,Mini ITX Desktop,5,Silver,,12.7,
54081bd4-20de-4c7e-a172-4082e70b9393,ATX Mid Tower,2,Cyan / Black,Tempered Glass,46.2,
87e142b4-7c65-46e2-8110-f571040bf2c5,ATX Mid Tower,1,Red / Black,Tempered Glass,49.7,
bc2fd8ed-a619-4a5e-b715-c0de748963e3,ATX Mid Tower,2,Black,Tempered Glass,40.5,
8d1f899f-7a9b-4013-9fb9-4c283478ac13,MicroATX Mini Tower,1,Black,Tempered Glass,26.6,
8f61d3e5-fcb7-4f7e-bc26-024ad505033c,ATX Full Tower,12,Black,,,
414b9c91-eeea-4f6d-86a1-88ee850badfa,ATX Mid Tower,1,Black,Tinted Tempered Glass,46.7,
11795f8d-4754-43f2-a257-f93290b90b86,ATX Mid Tower,2,White / Black,Tempered Glass,43.0,
86b51d29-ef2b-4151-b650-293a4efc3ca9,MicroATX Mini Tower,2,Black,Tinted Tempered Glass,36.6,
efc47fc6-ff0a-4711-aaf2-0f64f27b6200,ATX Mid Tower,4,Black,Tempered Glass,,
7451edda-157d-4204-9340-872850e9f678,ATX Mid Tower,8,Black,Tempered Glass,93.9,
836e3ff8-47c4-4e68-808b-b6e5818eb506,MicroATX Mid Tower,4,Black,Tempered Glass,35.5,
6d44479b-7738-4cd2-a35c-41a891b4e2e0,ATX Mid Tower,2,Black,Tempered Glass,48.6,850.0
13a70856-6910-4f71-9f75-51c146d4d16d,ATX Mid Tower,2,White / Black,Tempered Glass,,
391f5a9d-4b37-4b70-8b73-609a405b71d1,MicroATX Mini Tower,2,Green,Tempered Glass,40.5,
947fc952-25c2-4e84-b7d6-090b59ce2ea0,ATX Mid Tower,2,Black,Tempered Glass,61.7,
eaf2f191-7cbe-4d33-9d96-c2ee4fe05e9b,ATX Mid Tower,2,Black,Tempered Glass,,
d8ecd50e-06d8-4370-82c7-970b4a45c121,MicroATX Mini Tower,2,White,Acrylic,,
a4082cb1-b326-4488-ba0f-ee4434470be5,ATX Mid Tower,3,Black,,83.8,
d8faf669-861a-4ee4-8476-069e50b1477f,Mini ITX Tower,1,Black,Tempered Glass,29.3,
e2b4efe3-10f2-4906-80c7-4786648dd2c8,ATX Mid Tower,2,Black,Tempered Glass,80.1,
e699e2cb-e556-40ee-b048-c03cf54115ec,ATX Mid Tower,2,Black,Tempered Glass,48.6,
ac9c6b32-aef5-48cf-9317-3f28e9c199c1,ATX Mid Tower,2,Pink,Tempered Glass,33.2,
49931e32-9d7f-4123-87c4-0ec4ada9be4e,ATX Full Tower,6,Black,Tinted Tempered Glass,82.0,
b707a836-0063-4fb2-8128-6048de1b6f12,MicroATX Mini Tower,2,Pink,Tempered Glass,40.5,
2f542789-0b9c-4748-8d93-c15018f94418,ATX Mid Tower,2,Black,Tempered Glass,49.6,
f08adbe8-45de-478c-8818-a9f2135ef2c6,MicroATX Mini Tower,2,White / Black,Tempered Glass,,
b957759b-d246-4a05-9787-bb20d3fbf876,ATX Mid Tower,2,Black,Tempered Glass,65.3,
62621018-1af4-4fed-be61-43d635d66434,ATX Mid Tower,2,White,Tempered Glass,37.5,
f0204bd3-3f6c-4822-9132-3f3803603d1c,Mini ITX Tower,0,White,Mesh,24.8,
6face099-a3bf-4ef3-91e3-55b9a693d04c,Mini ITX Desktop,0,Gray,Mesh,4.4,200.0
034b9913-4865-4b45-a683-9f65b4554e1e,Mini ITX Tower,2,White,Tempered Glass,45.1,
a9c14ccc-2f41-4e49-9e91-2c8520c75240,ATX Mid Tower,3,Black,Tempered Glass,,
6a1a7ac5-4318-4db4-9c65-9f35463226e9,ATX Full Tower,12,Black,Tempered Glass,,
cd1d154b-23d5-4469-9c7a-a177b8c2058a,MicroATX Mid Tower,2,Black,Acrylic,,
64ed4995-d146-4c61-9f60-badfc8890330,ATX Mid Tower,2,Orange / Black,Tempered Glass,46.2,
2be9fc7a-fc74-4807-ad26-aa2e0f2fc6d4,Mini ITX Tower,1,White,Tempered Glass,29.3,
0962d34d-df79-4ca7-914b-616311353175,Mini ITX Desktop,1,Black,Tempered Glass,23.8,
12d42bd7-1485-470b-a5cd-929fd7a089e7,ATX Mid Tower,2,White,Tempered Glass,52.4,
19099813-d035-4701-8e0f-119d3d87c619,ATX Mid Tower,2,Black,Tempered Glass,,
cfab95b8-b8ee-49ed-b871-48f4d773f15d,Mini ITX Tower,0,Black,Mesh,14.7,
728ad122-3418-449b-90ea-ec337b7a0e56,ATX Mid Tower,4,White,Tempered Glass,65.5,
ac5fc8af-a0bf-4d05-b6fe-78f7d1009e12,ATX Mid Tower,2,White / Black,Tempered Glass,45.8,
206b3f2d-6081-44cc-8e89-1a3a39d098e1,ATX Full Tower,6,Black,,68.6,
b8441a45-2dda-457d-a4b1-5fcfced45d8d,ATX Mid Tower,2,Black,,46.2,
d5927a51-450f-47ce-84ff-9b712a71cfe5,ATX Mid Tower,8,Black,,,
71ae447e-feda-4550-be29-76324b173aa4,ATX Mid Tower,6,White / Black,Tempered Glass,61.7,
c52af931-480d-42a9-a499-b455bed05d4c,ATX Mid Tower,2,Black,Tempered Glass,49.6,
00367110-fd46-4e25-9543-9c93a1a17168,ATX Mid Tower,2,Black,Tempered Glass,,
e78e7a28-ffd7-43a4-acd8-741ecf4e87b1,ATX Mid Tower,2,Black,Tinted Tempered Glass,42.3,
1d817455-017c-4eeb-aa33-65c17f78847f,ATX Mid Tower,2,Black,Acrylic,39.4,
afd8203f-9b20-4683-9a22-95648656f27c,ATX Mid Tower,2,Black,Tempered Glass,44.4,
5facb713-f3d0-4d80-8ad8-9f864cf17fd3,MicroATX Mini Tower,1,Black,,20.5,
4aee18f7-d0cb-4c2e-84aa-e20ce4d7327d,ATX Full Tower,4,Silver / Black,Tempered Glass,,
e538e037-8ae7-49cd-9bb5-7ca56b258d44,ATX Mid Tower,2,Black,Tempered Glass,49.2,
241fb9aa-7440-4c1a-be34-d61ebf51082c,MicroATX Mini Tower,2,Black,Tempered Glass,,
44597451-86e9-4e8a-bb60-05997ba3ff20,ATX Full Tower,6,White,Tempered Glass,153.6,
20450834-3afd-44db-912c-247cb9804ab4,MicroATX Mini Tower,2,Black,Tempered Glass,30.1,
55dae47d-d954-4cbe-a66a-da230eec892a,ATX Mini Tower,0,Blue,Mesh,14.9,
85e4a9a6-f26c-42ce-8e61-2c8298c72655,ATX Mid Tower,2,Black,Tempered Glass,55.8,
6913b8f9-c567-49e4-a0b2-ce2ccb137cfa,ATX Mid Tower,2,White / Gray,Tempered Glass,,
d7a7e7cd-dfb6-47c1-b859-45130b2184f5,ATX Mid Tower,2,Black / Red,Tempered Glass,41.3,
2ba121db-bcdb-4e14-a124-70712ac3b822,ATX Mid Tower,2,White,Tempered Glass,43.0,
946de16b-e53c-4cc0-b5c1-beb1d8ecd1ec,ATX Mid Tower,2,Black,Tempered Glass,42.3,
3e3b6fe5-b7df-4820-a0b8-5f9323599bcf,ATX Full Tower,2,White / Black,Tempered Glass,83.5,
a529c92f-efcb-49f8-9e82-345f42b06b4b,ATX Mid Tower,2,Black,,43.5,
65cd2ba5-b10f-4b4d-8c28-fefdf677d5c9,ATX Mid Tower,2,White,Tempered Glass,48.6,
d7ed566c-ce98-444e-a976-8917fbc3d96f,ATX Mid Tower,2,Black,Tinted Acrylic,,
e9f0ebf5-3cb0-462f-bf1c-b02992fe3e80,ATX Mid Tower,1,White,Tempered Glass,46.7,
0191fcc4-4ea4-4e10-a0f8-615710519cb7,MicroATX Mid Tower,1,Black,Acrylic,,
5eb29b8d-957b-4195-9852-c858e8d432a8,Mini ITX Desktop,0,Silver / Black,Tempered Glass,17.5,
25990f6f-0aa9-4f95-9a73-94542acc98ab,ATX Full Tower,7,Black,Acrylic,,
2bea435c-b308-4a69-bd06-879ca9e4e30e,ATX Mid Tower,3,Black,Tinted Tempered Glass,,
eeadec15-b5cb-4685-b918-082b8f752bed,ATX Mid Tower,2,White,Tempered Glass,33.4,
b99db9fe-3d46-400f-9968-3fc1140015d2,MicroATX Mini Tower,2,Black,,33.2,
ab09858f-0f03-403b-a3e9-4ec10a5d28ec,ATX Mid Tower,2,White,Tempered Glass,41.6,
a3b59d22-7283-413a-8c1c-f3018a4d8f66,ATX Mid Tower,2,Black,Tinted Tempered Glass,,
c3e8ce26-674d-4b7e-9fd5-f5cbf956d9b8,ATX Mid Tower,4,Gray / Black,Tinted Tempered Glass,,
00d9d9c7-4261-4f62-983f-cb4644ae2df2,MicroATX Mid Tower,2,Black,Tempered Glass,28.4,
f3b3222b-d594-4b99-aca5-6e8081660c51,ATX Mid Tower,2,Black,Tempered Glass,36.5,
a6d95fee-8ef9-46c3-b71b-2849d42631ad,ATX Mid Tower,2,White,Tempered Glass,42.3,
605e1c3f-5b4c-454e-9fbb-f9bfc9fd84fd,Mini ITX Tower,1,Black,,11.5,
41b795f2-b352-4d41-a578-c656866e3ea7,ATX Mid Tower,2,Black,Tempered Glass,61.8,
607b81e4-63af-4bfa-b984-3f956cf43d1a,ATX Mid Tower,2,Black,Tempered Glass,61.8,
6d79edf5-a880-4402-8b4b-1513b76da6ce,ATX Mid Tower,2,White,Tempered Glass,45.9,
4082aaea-dffe-4057-880b-c66f230b8cd7,MicroATX Mini Tower,2,Black,Tempered Glass,38.8,
7af9ec12-2cd0-48ab-9e91-7a5c059eb714,ATX Mid Tower,7,Black,,40.2,
07f87a88-a410-4512-b67b-03dbf3dddd29,ATX Mid Tower,2,Black,Tempered Glass,101.1,
3b7bbf0d-cdbf-49c2-9a89-a0729a294b8f,ATX Mid Tower,2,White / Black,Tempered Glass,45.8,
3a39b1e6-c7e0-4e6c-b984-f6f4beaa2d8c,ATX Mid Tower,2,White,Tempered Glass,38.2,
da341d80-b735-4cdf-90e9-a2db6d785b2c,Mini ITX Tower,1,Black,Mesh,,
3ee8322f-ba07-46cb-95e4-dd2fb295ff7b,ATX Mid Tower,2,Black,,42.5,
4f68ccad-b2fe-413c-84eb-f27592eca228,ATX Mid Tower,2,Pink / Black,Tempered Glass,46.2,
a080554b-7fb1-4864-9874-343956969c8d,MicroATX Mini Tower,2,Black,Tempered Glass,34.5,
cd24f0b4-d4f6-4538-9e87-5d74761c9110,MicroATX Mid Tower,2,Black,Tempered Glass,,
d721cb1b-334b-4eb0-a597-e7f033cddc37,ATX Mid Tower,2,Black,Tempered Glass,50.6,
bcb0f3cb-eff1-4f83-87fc-6f2cac3fe6b3,ATX Mid Tower,2,White,Tempered Glass,49.5,
c633c7cb-542d-4fb9-b02e-1ea4064a851c,ATX Mid Tower,2,White,Tempered Glass,34.1,
20239543-d0d8-4ddb-ad33-bc531c11cb67,ATX Mid Tower,2,Black / Blue,Acrylic,42.2,
75e7af64-25e6-48c4-aebc-d0624bb7758b,ATX Mid Tower,6,Black,Tempered Glass,61.7,
34b26b1b-b2ba-4e6f-9157-56ba23638a2f,ATX Mid Tower,4,Black,Tinted Tempered Glass,,
30e377f6-f1b1-44c4-8386-3a4f28776010,ATX Mid Tower,2,Black,Tempered Glass,46.0,
593ef210-cf3f-4d61-bd6e-b32ccc3b7312,ATX Mid Tower,2,White / Black,Tempered Glass,,
acf2cbf5-056d-41f3-a549-11ab45945654,ATX Mid Tower,2,Black,Tempered Glass,116.6,
608e167a-c017-4642-a6f3-8ff02510ca59,ATX Full Tower,6,Black,Tempered Glass,153.6,
40b38391-aeb2-4c82-b96c-b6042effdc95,ATX Mid Tower,7,Black,Tempered Glass,,
e055b025-fb88-4264-9480-9ddc5bcd4156,ATX Mid Tower,2,White,Tempered Glass,101.1,
d02bc592-082a-4de8-83eb-7e369a024160,ATX Mid Tower,2,Black,Tempered Glass,45.5,
b9b9e834-240d-4786-9087-b5f8b00152a6,ATX Mid Tower,2,Black,Tempered Glass,38.4,
11a2c3ca-81c2-45ac-94da-129dcb965a34,ATX Mid Tower,2,White,Tempered Glass,69.8,
df5b0c83-71fc-4d4f-ae94-cf25dcb37a22,MicroATX Mini Tower,1,White,Tempered Glass,31.3,
42757e55-e6b0-4d80-945f-10119eff7025,ATX Full Tower,9,Black,Tempered Glass,83.6,
dc7982ff-004c-4b82-820f-4fbd9bc49dfc,ATX Mid Tower,2,Black / Red,Tempered Glass,41.3,
588f4b50-059b-4ec0-ad92-33b342934947,MicroATX Slim,1,Black,,11.8,300.0
2a65232f-f11e-4bbd-9218-491f82f5ff81,ATX Mid Tower,1,Black,Tempered Glass,53.9,
c2a6fca2-8fa8-492b-903a-45c8ffda5ae7,ATX Mid Tower,2,Black,Tempered Glass,48.3,
51bbed0f-cedf-4843-be3c-13c21f807534,MicroATX Mid Tower,2,Black,,,
c0700789-ea35-4778-8808-69633f0b4c11,ATX Mid Tower,2,White,Tempered Glass,61.8,
853d5898-2f69-41a1-a71d-82fffb69be1f,MicroATX Mini Tower,1,White,Tempered Glass,31.3,
11cde13f-260e-40d9-b857-2fe4693b38c7,ATX Mid Tower,4,Black,Tinted Tempered Glass,64.9,
7c897053-d82b-4b79-8b8b-43c687964955,ATX Mid Tower,2,Black,Tempered Glass,,
a60ad492-aed5-4b43-b697-0906363858fd,ATX Full Tower,7,Black,Tempered Glass,,
e1839567-a388-48ce-9942-2f27df03c2a1,ATX Mid Tower,3,Black / Orange,Tempered Glass,50.9,
866fe518-0c84-46f6-a0e9-7810dd7b75e0,ATX Mid Tower,2,Black,Tempered Glass,,
c7a1a650-f61d-49ec-98b5-a5d4a3dfe2b3,MicroATX Mid Tower,2,White,Tempered Glass,,
3776437c-46ea-4fb4-960a-e07d8f76fbd4,ATX Mid Tower,2,Black,Tempered Glass,,
c228aeee-1e89-4ecf-a35b-de8d40480491,ATX Mid Tower,3,White / Black,Tempered Glass,,
ba435b10-f14f-4741-9cc2-bb86de078b8a,ATX Full Tower,4,Black,Acrylic,,
4eddda25-5bf3-4283-9c4c-6ca49b9de334,ATX Mid Tower,2,White / Black,Tempered Glass,,
db6c4c62-f9a3-4fc7-95ab-5e84c90eadd6,ATX Mid Tower,2,Black,Tempered Glass,42.1,
06d037b7-13b1-4c4e-bea7-76b147ecc30d,ATX Mid Tower,2,Black,,37.7,
ac812a8b-d6d4-498a-b647-2120b513cff8,ATX Full Tower,8,White,Tempered Glass,127.6,
633bc550-c078-4e34-a08b-07cfaf661df4,ATX Mid Tower,4,White / Black,Tempered Glass,75.5,
dd331c45-053d-46b5-9afb-ab0b7eaffc39,ATX Mid Tower,2,Black,Tempered Glass,39.7,
2cc23576-5465-48e7-bb9b-6613d17c52dd,ATX Mid Tower,2,Black,Tempered Glass,40.2,
8324bcc3-daf9-42a3-a607-314264870fad,ATX Mid Tower,4,,Tempered Glass,71.7,
a0b1e2c1-c169-4677-8442-225b8664671e,ATX Mid Tower,3,Black,Tempered Glass,,
279cd547-9ecf-479a-9262-2d65db287e58,ATX Mid Tower,3,Black,Tempered Glass,,
559a1ffc-6220-4ea4-93ee-b8e71b1f942c,Mini ITX Tower,0,Silver,Mesh,5.8,
421cfb11-9299-4f81-a093-307165520aa7,ATX Mid Tower,2,White,Tempered Glass,80.1,
e41f3ab6-b596-4e3f-ad33-59b5a4bb4a58,ATX Full Tower,4,Silver / Black,Tempered Glass,,
6f4b40df-0cfb-4b6b-a7b0-56a373e38790,ATX Mid Tower,2,Black,Tempered Glass,39.9,
ae34060c-7fa6-4a09-bce1-d88dfd9a5b4c,ATX Mid Tower,2,White,Tempered Glass,49.5,
e295c87e-85de-4d73-969f-200983740439,ATX Mid Tower,2,Black,Tinted Tempered Glass,69.8,
36c8fcfe-d276-4609-94b0-3acc15f795a7,ATX Mid Tower,2,Black,Tempered Glass,40.7,
1c177e79-424b-4aa7-9462-ca3c76dbc9b4,MicroATX Desktop,1,Black / Silver,,10.3,
e8924086-53b0-480f-ae1d-1f721181755d,HTPC,2,Black,,26.5,
91de9583-9414-400d-8a6e-8f97404740a3,ATX Mid Tower,6,Black,Tempered Glass,67.1,
dc91d5d9-d206-48d5-823b-c3c71d7f1c5d,Mini ITX Tower,1,White,Mesh,,
0fb593b6-b232-4102-a384-9ef17e1da585,ATX Mid Tower,2,White,Tempered Glass,52.5,
2758c8f4-699d-438b-8f26-de9536694ed5,ATX Mid Tower,2,Black,Tempered Glass,,
ff8bdf5c-00c1-4e78-96b6-01db6dcdfe38,ATX Mid Tower,2,White / Gray,Tempered Glass,,
413a3d46-9345-4355-b179-b4631b9a650d,MicroATX Mini Tower,2,Black,Tempered Glass,32.5,
4c20b453-b6b2-4e82-8834-4e68aa641334,MicroATX Mini Tower,1,Black,,,
34f8033c-35c7-4f8d-b572-e22260cecc99,ATX Mid Tower,2,White / Black,Tempered Glass,55.8,
432ab3bd-e1f2-48f9-a508-bf4487fea0f7,Mini ITX Desktop,1,Silver,Tempered Glass,23.8,
ecc263db-f99f-40c3-a2a6-744d7077e14d,ATX Mid Tower,2,White,Tempered Glass,,
e97053f1-ea11-4a77-9f9c-315f0dceedf5,ATX Mid Tower,2,Black / Red,Acrylic,42.2,
6947e308-8dd2-4c67-8e8a-17d6c538b244,ATX Mid Tower,2,Black,Tempered Glass,61.7,
dd9b910a-352a-472d-9d36-87d6b1ccae89,ATX Mid Tower,0,Black,,42.8,
71970a34-3d15-4fba-905a-dc015d2f270e,ATX Mid Tower,3,White,Tempered Glass,54.1,
a0bd47e1-e3e3-4a29-9f8b-1052e657f773,ATX Mid Tower,2,White / Black,Tempered Glass,,
50ae71d4-e100-4840-9ef0-16b67f189f37,MicroATX Mini Tower,2,Black,Tempered Glass,32.7,
92f4e6ef-dcd0-4d2d-9a5a-6a0fb9f6e943,ATX Mid Tower,2,Black,Tempered Glass,54.2,
e1976a63-ac35-461f-ae04-7333dff3ac7e,ATX Mid Tower,2,Black,Tempered Glass,,
1bd87bfc-d51a-4660-adef-111360cceb0d,ATX Mid Tower,2,Black,Tempered Glass,47.1,
f936f38d-36f3-4615-a3b5-97d23696daeb,Mini ITX Tower,1,White / Black,Tempered Glass,34.6,
7f0a56cd-4323-48df-b8ec-790c685089ad,ATX Mid Tower,2,Black,Tempered Glass,73.7,
286b82d0-719a-4d24-a709-f8b410a2a3ed,Mini ITX Tower,1,White,Mesh,,700.0
2ecbbba7-6d46-4ec8-babf-0b41068b3029,Mini ITX Tower,0,Black / Green,Tinted Tempered Glass,,
99073fe1-20d8-428d-a248-632aa304335d,ATX Mid Tower,2,Black,Tempered Glass,42.5,
40765582-a87e-4a29-971e-4c4b17413e28,MicroATX Mid Tower,2,Black,Tempered Glass,36.5,
3d0a8077-1a90-4590-8c61-f5c64d30c415,MicroATX Desktop,3,Black,Mesh,13.8,
a819cdae-9887-4176-a0f3-bba3d0953efd,HTPC,0,Black,,,
a639bbca-6ebd-4e03-a3b4-2ac1ade8742f,ATX Mid Tower,2,Black,Tempered Glass,36.3,
ba7ad563-37dd-4c4b-9bff-6cdb41c87447,ATX Mid Tower,2,White,,46.0,
0138abcb-b952-4e33-a3dd-4494ddcc8d9c,ATX Mid Tower,2,White,Tempered Glass,43.6,
49323b5a-4f39-45c1-af10-5d9a4b4bbdcc,ATX Mid Tower,2,Black,Tempered Glass,44.4,
29448f00-57ea-4517-8901-836bf6f0e0e3,ATX Mid Tower,2,Black,Tempered Glass,33.2,
074bbd7c-bd1a-48b3-a6ca-ea028ff38fbd,ATX Mid Tower,2,Black,Tempered Glass,35.4,
34a26111-41ad-4773-8a94-d257fe24a80f,ATX Full Tower,0,Black,Tempered Glass,,
6f598c91-448f-4758-b8a4-89d53aa6e914,Mini ITX Tower,0,White,Mesh,24.8,
55a66165-cc52-477d-aed8-ce739889e12f,Mini ITX Tower,2,White,Tempered Glass,,
927e3d09-cea6-4711-887c-10bbaa285c12,MicroATX Mini Tower,1,Black,Tempered Glass,35.0,
56733c5b-7b15-43c7-ac06-6398b484cb70,ATX Mid Tower,2,Black,Tempered Glass,39.5,
31756fb9-9957-480e-8aee-cd80fd1a668e,MicroATX Mini Tower,2,Black,Tempered Glass,34.6,
db86d5d0-0be7-4c83-96f0-04d43dabd1cf,ATX Mid Tower,2,Blue,Tempered Glass,45.3,
0d5f1474-f524-46ae-a84a-8f066a9daa2a,Mini ITX Tower,0,White,Tempered Glass,14.7,
beaa7a48-e01e-41a8-9f49-c76dd221d499,ATX Mid Tower,6,Black,Tinted Tempered Glass,61.7,
07839452-1fdb-4fe9-9778-0f78a7b36555,MicroATX Mid Tower,2,Black,Tempered Glass,38.6,
e455a8ea-fb59-4de2-9995-b5e687a619b7,ATX Mid Tower,3,White / Black,Tempered Glass,,
ed1c6c1e-84f3-4d87-895a-a6e18b8d4b4d,Mini ITX Tower,1,Black,,13.0,
e2986635-75d6-4903-9840-00e83bc02c21,ATX Mid Tower,4,White / Black,Tempered Glass,,
2d461ec5-5ec8-4bca-b0b7-ec7c6dc038c6,ATX Mid Tower,8,White,Tempered Glass,93.9,
7932106a-1ba7-4046-9bb9-f4daceac40e2,ATX Mid Tower,2,Black,Acrylic,,
5fc44158-a8fe-4414-886c-9b1ec7fdc18d,ATX Mid Tower,2,Black,Tempered Glass,41.2,
ff8f4fb2-11e7-4c4d-a348-e1454f425ef1,ATX Mid Tower,2,White / Black,Tempered Glass,43.0,
ccac1784-4e92-4a1e-bc2c-cd8d304abccf,MicroATX Mid Tower,2,White / Black,Tempered Glass,36.5,
81ba0bad-a426-44a4-9e9b-86e6e4cf9fd5,ATX Mid Tower,6,Black,Tinted Tempered Glass,62.4,
348b92d5-c3cb-433c-ab5f-b4938789f99c,Mini ITX Desktop,0,Orange / Silver,,10.4,
f17f8253-84f0-4ccf-ad85-a0816d75a738,MicroATX Mid Tower,2,Black,Tempered Glass,36.5,
179aa6df-5dad-48fe-96bf-180b66e164c5,ATX Full Tower,4,Black,Tempered Glass,81.4,
a5d6c534-235d-4b57-8969-0b03418bb627,Mini ITX Desktop,0,Black,,,
d809eba2-d429-4ed5-bdb6-795cdaaa21e3,ATX Mid Tower,2,White,Tempered Glass,53.7,
17099fe0-6983-41b8-b0f1-da5547823229,ATX Mid Tower,6,Black / White,,56.7,
407c099e-5f0d-4c80-94b5-157a300749e6,ATX Mid Tower,2,Black,Tempered Glass,43.7,
453b14f1-1cb7-4bb8-8a29-6820bfc073ca,ATX Mid Tower,2,Black,Tempered Glass,,
05f40fde-05e0-4ed8-a661-ac8f88a68d74,Mini ITX Tower,1,White,Tempered Glass,34.6,
79e9fa3d-5cbb-4178-92cf-829f7be06198,ATX Full Tower,2,Black,Tempered Glass,127.3,
2f954abf-b72d-43da-a505-6caec94a205d,ATX Mid Tower,2,Black,Acrylic,42.7,
16b26f2c-beb4-4b7b-a611-d2c922da482a,Mini ITX Desktop,1,Black,,10.7,
141034d7-af75-4d27-828e-ae01baace78f,ATX Mid Tower,2,White / Black,Tempered Glass,,
a21f9456-f584-4610-9aeb-2733d8aa1f7d,ATX Mid Tower,2,Black,Tempered Glass,41.5,
481f7a4d-9445-43ee-ab22-d16c7e363388,ATX Full Tower,6,Black,Tinted Tempered Glass,81.5,
ea7473c3-17d7-4c5f-8abf-1881dfae1b61,ATX Mid Tower,2,Black,Tempered Glass,49.2,
f9100b14-8e66-4109-8079-8fafa97eb6ac,ATX Full Tower,3,Black,Acrylic,,
8e34f5fc-f7a2-428a-980c-699b3c214f0f,ATX Mid Tower,3,White,Tempered Glass,83.8,
fa7caead-dafb-4d11-9c50-c4ab2a2f5ce5,Mini ITX Tower,1,Black / Red,Tempered Glass,27.3,
abc89ba5-75eb-443a-92b8-db8207821893,MicroATX Mid Tower,2,Black / Red,Tempered Glass,36.1,
895ae87e-2f99-44aa-9915-1630c15535eb,ATX Full Tower,4,Black,Tempered Glass,185.4,
4dc4e14c-1199-4832-9825-50b247ec7def,ATX Mid Tower,2,White,Tempered Glass,39.7,
11edef1c-5745-4b08-93dc-737cd826d85f,ATX Mid Tower,2,Black,Tempered Glass,,
46ffebde-ce2b-4721-b974-0e5353f63ac5,ATX Mid Tower,2,White,Tempered Glass,48.6,850.0
acc24b84-df12-402e-93cf-6ddc7a64a2d9,ATX Mid Tower,2,White / Black,Tempered Glass,,
