PartID,Cores,BoostClock,CoreClock,Graphics,SMT,TDP,Socket,ChipsetID
16c1cd0e-8c79-4b71-b207-5509ca4602b0,2,,3.5,Intel HD Graphics 4600,True,54,FCLGA1150,433
adbe1ca5-29b1-4ed3-a347-5f4c87199fe3,6,,3.2,,True,130,FCLGA2011,434
40556c34-b137-4457-b946-dc91f8de9ca6,6,4.8,2.8,Intel UHD Graphics 750,True,65,FCLGA1200,435
5d36cb26-a530-485a-8932-b23dae2d3d5b,8,4.7,4.4,,False,220,,436
76dba113-1d02-4b67-be9d-b85a061b2ea2,6,,3.3,,False,95,,437
6b7c185e-864b-48b2-a04a-f5b09ea6ca88,4,,2.05,Radeon HD 8400,False,25,,438
0874378d-3a71-49f6-bde1-04d1e912f79d,8,2.8,2.0,,True,95,,439
2729a455-9402-4f38-bded-6c11efe5da43,6,4.0,3.5,,True,140,FCLGA2066,403
7c5ebfd1-8c39-45d6-894f-041e64f2eff1,8,4.7,3.0,,False,65,FCLGA1151,308
9d9a8bce-2dbf-46db-a485-3fe3f315984c,16,4.4,2.8,,True,165,FCLGA2066,440
62353637-a476-4588-a33e-1a6778eefc52,1,,1.6,,False,35,,441
a2d8d206-c8e5-44a8-abcb-d79c8a3989ca,4,4.6,3.8,Intel UHD Graphics 630,True,65,FCLGA1200,442
66472d17-700f-4248-a80b-95a6677a4a0f,2,,3.0,,False,65,,443
3456767e-e11f-493e-9490-b2ed419da985,2,3.9,3.7,Radeon HD 8370D,False,65,,444
4e92805f-4b8e-4773-ab0b-136223edf921,2,,3.4,Radeon Vega 3,True,35,AM4,445
892ba0e0-5986-4fc8-9b02-79ffcf0fa2be,8,3.2,2.4,,True,85,,446
a73c0c80-8986-4e76-ac5f-d2a207eafc5f,2,,1.8,Intel UHD Graphics 610,False,35,FCLGA1151,447
620a45f6-9227-4561-b429-0d29d7f82206,4,,3.9,Radeon HD 8570D,False,100,,448
e1f7e3cc-13e4-468d-abce-7a4af8c56466,4,,2.5,,False,95,,449
5b0bc389-702c-4b7b-9a42-d73677e3bec1,18,4.4,2.6,,True,165,FCLGA2066,450
978bfdf9-4666-4832-9087-be6f840fdc19,6,4.0,3.6,,True,130,,451
b9ce3512-4c33-47ee-9972-0388f1895dc5,2,,2.93,Intel HD Graphics,True,73,,452
f231e35c-8fde-4bf8-be13-3e95b04fe702,12,4.3,3.5,,True,180,sTR4,453
b333ba23-6f40-4c31-b009-bc2f61fae19a,12,3.2,2.6,,False,115,unknown,454
9f1ce13b-7474-4a59-9654-c446cfde27d9,6,,2.3,,True,95,,455
37e6f094-2cef-4b4a-93dc-37dbd4cad1be,8,4.5,3.8,,True,165,FCLGA2066,456
dd9ad1d1-1a50-4533-9ff7-40fc2e3b489f,16,3.0,2.1,,True,120,,457
1a9bc47a-1c17-4795-91ab-602794b924b0,2,,3.5,Radeon Vega 3,True,35,AM4,458
ca4be9af-75e4-4ac2-83af-89b4dadd9c1a,6,4.1,3.5,,False,95,,459
80754782-3a77-4b77-830a-2bbc7a4a4465,4,3.4,2.8,Intel HD Graphics 510,False,65,FCLGA1151,460
48ad0a1e-e4ba-41f5-bf66-1a9796a8d508,14,4.8,3.3,,True,165,FCLGA2066,461
b2c6ae3d-9b8e-4417-ad85-14eb7c213607,4,,2.4,,False,100,,462
c57f0264-396d-436b-8995-5cdb2e9e546b,4,,3.1,Intel HD Graphics 4600,True,65,FCLGA1150,463
ac4fc0f0-8aa5-4b0d-b5b2-a653b851c84f,2,,2.6,Intel HD Graphics 510,False,35,FCLGA1151,464
09d607c5-8e85-41dc-abde-4b93b77c1e70,6,,3.5,,False,95,,465
39f80f1d-bf89-49d4-9b1a-3c95a6a54d39,2,,2.8,Intel HD Graphics 510,False,51,FCLGA1151,466
61a5fe91-75f2-416f-affc-530d234a0fcb,4,4.2,4.0,,False,112,FCLGA2066,467
5c330ece-132c-485e-b87b-5b2ac946dad3,4,,4.2,,False,125,,468
5a68028c-d0cb-43dc-8293-7897179b1999,6,3.8,3.5,,True,140,,469
7129d379-9cba-484a-9ac8-7342e3083e91,8,,4.0,,False,125,,470
ab853a45-08f6-44fb-9f2e-5a688b288c03,2,,3.4,Intel HD Graphics 2500,True,55,,471
8418f8c5-09bf-4d17-af1d-5cd1d04b3b76,2,,3.2,Intel HD Graphics,False,53,,472
eb5ca4a4-0b8a-4181-9228-39d39e17a781,4,,3.1,Intel HD Graphics 4000,True,65,,473
459bcac1-64b3-4df3-baa0-f7963a155ddc,4,4.0,3.7,,True,140,,474
76edb299-c3d3-4bd5-a0cb-bd3deab8cef3,6,,3.33,,True,130,,475
aa2dda17-e896-4069-ae11-046fddf7bf75,2,,4.1,Intel UHD Graphics 610,True,58,FCLGA1200,476
cdb0610e-6d13-4300-8779-4171a8ac50c3,4,4.2,3.8,Radeon R7 (on-die),False,65,AM4,477
e0275ff1-9fd0-45fe-ae1e-70ffb07be2a4,4,,3.0,,False,95,AM3,478
66e2a05e-0c34-42f3-969a-a7e90cc31082,6,,3.2,,False,125,,479
9e5d6658-6d1b-4ff0-88d6-3e2670b16fdd,4,,2.8,,True,95,,480
ca6f099b-6843-435a-8bec-dd8f5e185e2b,8,3.5,2.7,,True,130,,481
57df73b4-b7f3-49fe-b645-4b085610ac89,2,,4.2,Intel UHD Graphics 630,True,58,FCLGA1200,482
1b36ad42-443a-4d98-8415-adbb18d6edb9,8,3.5,3.0,,True,140,,483
2f398d1a-0c17-4417-b0ff-accfb5cf9b9d,4,,3.1,Intel HD Graphics 2500,False,77,,484
7fac2d64-b700-46e9-83b3-93380e556c6f,8,5.1,3.8,Intel UHD Graphics 630,True,125,,485
a8854b01-667c-4d97-9014-be928ce331e0,4,4.3,3.7,Intel UHD Graphics 630,False,62,FCLGA1151,486
71d1f3dd-d5a6-41a2-b3cd-e6841415113f,4,,3.06,,True,130,,487
b1097c70-87a9-43a7-ba8e-63a1bab9e5ef,4,,2.93,,True,130,,488
aab6c0d4-8626-4d52-abc4-d42a33cf5a7f,4,3.8,3.5,Radeon R7 (on-die),False,65,AM4,489
00aae098-34c0-488c-bd65-66efb0970329,2,,2.9,Intel HD Graphics 610,False,51,FCLGA1151,490
7851663e-d738-43ed-ad6c-d8c5c978f2e3,2,,2.9,Intel HD Graphics,False,55,,491
e4d8db1f-4fea-4dc7-90c4-69fc2c46e4ed,4,,3.3,Intel HD Graphics 2500,False,77,,492
a5b9dff7-d0fb-4b3c-a740-60fb597f70f9,8,3.4,2.6,,True,95,,493
769d1e4a-5c03-48b0-8ec1-7d188a69554c,2,3.8,3.5,Radeon R5 (on die),False,65,AM4,494
313937ea-3887-44fb-8a97-4619c9777d84,2,,3.8,Intel UHD Graphics 610,True,54,FCLGA1151,495
d0bfc0e1-00b6-4783-983f-0ee4a2fc2311,4,3.5,3.0,Intel HD Graphics 630,False,65,FCLGA1151,293
fa100a4e-1a92-445e-936b-8fc670eb294b,4,4.0,3.7,Radeon R7 (on-die),False,95,,496
b7bbc5dc-c6b5-4ad9-929b-e227cb1d8a45,4,,2.93,,False,100,,497
88642d91-e7a7-4b26-9a95-11001f562e14,18,4.4,2.6,,True,165,FCLGA2066,450
f8a7201d-0109-44fd-bd24-9ef283d8acce,10,3.5,3.0,,True,140,FCLGA2011-3,425
312c100c-d8d9-4ac8-af05-c53110a29c3c,4,3.6,3.5,,True,140,,498
e1af0aa9-dac7-4a15-9f00-24af98a59a4d,2,,3.7,Intel UHD Graphics 610,True,58,FCLGA1151,422
6eb15879-e7dd-4cbb-925a-aeabf374faa9,8,3.6,3.2,,True,135,,499
77511af2-2adb-4803-8568-e13ed5e84d57,4,,2.93,,True,95,,500
0b49154e-9470-4568-a8dc-fa7cc1d90772,4,3.7,3.3,Iris Pro Graphics 6200,True,65,FCLGA1150,501
c5429371-0651-438a-accb-6860a39e693e,6,4.0,2.4,Intel UHD Graphics 630,True,35,FCLGA1151,502
a598b126-b9aa-421b-b3d9-c983758d9a62,18,4.4,3.0,,True,165,FCLGA2066,355
10607a3e-1fd8-4e8d-aaf0-9ffaa7e3605f,4,,2.66,,False,95,,503
297df377-5130-4374-9b1c-3ba34c4791e3,4,3.9,3.5,Intel HD Graphics 4600,True,84,FCLGA1150,314
bf60ea4b-8f30-459b-8b18-36b8dc2e66d9,4,3.0,2.4,Intel HD Graphics 630,False,35,FCLGA1151,504
6bd95f11-2270-4bb4-98f5-ee50ded4f9da,4,,2.5,Intel HD Graphics 2000,False,65,,505
ff028282-0e77-4477-be9c-9564b2f88578,6,3.2,2.4,,True,85,,506
555f5312-c9af-47cc-9ba6-7451839a12f0,6,4.6,3.7,,False,95,FCLGA1151,338
4220383b-70bf-47f3-b295-833fea8e796a,2,,2.93,,False,65,,507
2a73d004-c461-4b6d-8b2e-31de130ecb10,8,3.0,2.1,,True,85,,508
8aa59535-c28d-49c0-b98c-d6830b90a0e1,12,3.2,2.4,,True,115,,509
57637cbe-9671-43de-9fea-366cb0dbe6a1,6,,3.5,,True,150,,510
ac54d590-21ec-4cd0-93be-19a79efb8335,4,3.8,3.5,,False,65,FM2+,511
386ad0ea-367e-4eec-9668-5a283e92ce54,4,4.5,3.8,Intel UHD Graphics 630,True,65,FCLGA1200,512
a72aa5de-ac26-4509-8aae-ae0f56a5d076,4,3.9,3.5,Intel HD Graphics 4600,False,88,FCLGA1150,295
61750f89-ee43-480a-bc3d-99e02a7dbee1,4,3.7,3.3,,True,80,,513
36f7f645-6ded-49bf-a405-0a3708a781a3,2,,3.8,Intel HD Graphics 4600,True,54,FCLGA1150,514
103d2308-7893-40dd-bf3a-789c405189cc,2,,2.9,Intel HD Graphics 4600,True,35,FCLGA1150,515
9ac4fe67-1415-4b05-a172-cf75ecdbddb1,6,4.8,3.4,,True,80,FCLGA1151,516
88423753-1262-46fb-81b2-d8a566fb54c8,6,4.5,3.3,,True,80,FCLGA1151,517
bffc50f5-0347-4b48-91d5-fb3c65cc76f7,4,3.9,2.7,,True,45,FCLGA1150,518
0fb72aa6-7fad-428d-ba63-36083e9ef672,4,,3.3,,True,69,,519
73100fb1-68d3-4e3a-90af-77274e3faab7,4,3.8,3.4,,True,80,,520
bf74e8d4-8dfc-4b77-8b69-0282ba4cd486,10,3.4,2.4,,True,90,,521
2df8c162-4c08-4191-9ebb-fab06be0a9e4,2,,3.8,Intel HD Graphics 530,True,51,FCLGA1151,522
bf1c7e2e-a50a-4198-933c-596e70017037,4,,3.2,,True,130,,523
74c6cb5f-6e46-47dd-98a5-69e2934b7a3a,8,2.6,2.2,,True,95,,524
b3ba80c5-9573-495a-8727-9fda55e28ee4,4,,3.0,,False,130,,525
eebcc04e-854d-4d29-8c76-5934a729e233,4,,3.0,Intel HD Graphics 2000,False,95,,526
53f57598-8e0d-4abd-af96-cc4c4fd0543a,4,,2.9,Intel HD Graphics 4600,False,65,FCLGA1150,527
88a3e034-fa76-49fd-81e1-0e42b0ea622d,4,3.9,3.5,Intel HD Graphics 4600,True,84,FCLGA1150,314
a50ce7d4-7dcc-4887-88dd-15dd4319b6f6,4,4.5,4.3,,True,112,FCLGA2066,415
0e0ab409-5ff0-4be6-b0d4-9637dd094214,4,3.8,2.9,Intel HD Graphics 630,True,35,FCLGA1151,432
56a56a75-7b83-48cc-aef2-e97c740dbd59,2,,2.9,Intel HD Graphics 4400,True,35,FCLGA1150,528
5c73a44d-4dc4-4f33-b44a-ca013966716d,2,,3.9,Radeon HD 8470D,False,65,,529
97d255b8-67e3-48a3-9dd2-23bbf97b1c4c,10,4.4,3.5,,True,165,FCLGA2066,530
2b28827b-870e-4b37-9dad-a1604a158113,2,,3.2,Intel HD Graphics,True,73,,531
04377ebd-01cd-4411-aae1-e5422b908480,4,3.3,2.7,Intel HD Graphics 630,False,35,FCLGA1151,532
c522a99f-94b1-4e75-89cb-4ea0f0b3c27e,4,,2.8,,False,95,AM3,533
01a7c2e6-74bb-4160-a8c2-35d03042f26c,2,,3.5,Intel HD Graphics 530,False,51,,534
9869f476-07f5-47b8-bc0f-1a1a611c7bd1,16,3.0,2.1,,True,120,,457
32368d35-380c-4424-a7ef-7153331bfe22,2,,3.06,Intel HD Graphics,True,73,,535
441d8321-08f4-42f3-8b80-c7e653284b08,2,,2.66,,False,65,,536
9f1a6bb1-41a7-4d41-bedb-42dd229d98d9,6,4.1,3.0,Intel UHD Graphics 630,False,65,FCLGA1151,339
c0bb09db-ac6f-4f46-9e62-3ef81502386c,2,,4.1,Intel HD Graphics 630,True,51,FCLGA1151,537
902ec70d-8b24-40c5-8bb6-8d9cbeb5239e,10,4.5,3.3,,True,140,FCLGA2066,386
a4abf0d8-9fb9-466e-8cc0-c57215deddd8,2,,3.06,,False,65,,538
c3909899-a3d8-458b-9aff-f927f8cdd9e1,2,3.9,3.5,Radeon R5 (on die),False,65,,539
4ccf5071-5449-4f19-9c4e-bb0792cad40b,4,4.3,3.3,,False,71,FCLGA1151,540
14298c8f-3af8-4281-b371-28b52055d4e7,4,3.8,3.4,Radeon R7 (on-die),False,95,,541
f0d4eb08-8f67-4f04-9dec-66062a986157,2,,2.6,Intel HD Graphics,False,55,FCLGA1155,542
fb971ada-bcd3-468e-b9fb-0ce02c26613f,4,,2.8,Intel HD Graphics 2000,True,65,,543
675cce9c-0cf0-4d74-aee5-2a54c24304bc,2,,3.5,Intel HD Graphics 2500,True,55,,544
e629c0dd-8fa8-40cd-ac51-42c7f8bad69d,2,,4.3,Intel UHD Graphics 630,True,58,FCLGA1200,545
30f28753-4d5c-44c6-8d00-7caabf73d847,4,3.9,3.5,,True,80,,546
d639eee5-a989-413f-95f7-ba1af42ec40f,16,4.4,3.1,,True,165,FCLGA2066,547
351482fa-0bdc-4a98-8e5a-94b131fa6c82,4,,2.8,,False,95,,548
c6684da2-8bc0-4b91-b8e5-9b3c07717c0c,2,,3.2,Intel UHD Graphics 610,False,65,FCLGA1151,549
98cda413-359a-4754-b317-29e70adaf198,4,,3.2,,False,150,,550
cde008c4-2179-4269-b11b-4838492adef9,6,4.0,3.7,,True,130,,551
6bd33b6c-02c4-48a7-9d41-919f221d822b,4,,3.7,Radeon HD 8670D,False,65,,552
8ba9550e-8e48-4fbc-adfd-6c1361a1fd4c,2,,3.9,Intel HD Graphics 630,True,51,FCLGA1151,374
d3c8f6ac-6936-4131-8633-1e033c9bcf3f,4,,2.8,Intel HD Graphics 2500,False,65,,553
25511545-0851-4bed-b141-6a70eace70a2,4,,2.8,,True,130,,554
7d321f6c-f1e0-40d7-a980-d1dd273ac1be,1,,1.8,,False,35,,555
d89311b3-41de-4cf8-9f5b-d9382e7130b8,2,,3.5,Intel UHD Graphics 610,False,58,FCLGA1200,556
bfd4c2eb-5d0d-4864-b95d-36eb1000c20d,4,,3.2,Intel HD Graphics P630,False,65,FCLGA1151,557
7d118adb-834c-4a47-8955-54709f1d8414,4,,3.5,Radeon HD 8570D,False,65,,558
423f10f6-bde2-48be-b374-3b51875513c8,2,,3.7,Intel HD Graphics 530,True,51,,356
0c814106-026d-4cd1-a402-fb16cbd3919d,4,3.7,2.8,Intel HD Graphics 630,False,35,FCLGA1151,559
b25da92c-90a4-4fea-ac80-b1c38cb77b93,4,3.9,3.5,,True,80,,560
68f7efa6-5179-4494-a9ea-7e6e0396afa3,4,3.3,3.1,Intel HD Graphics 2500,False,77,,561
bc3a2c51-4080-4bc9-97cb-8256c9707e75,4,3.5,3.1,,False,80,,562
3092f2dd-17f2-4c02-96ae-8043d6cd1e50,4,,2.4,,False,100,,462
79484914-0b2e-44d4-8b1f-2905998cd89e,6,3.9,3.5,,True,130,,563
02533403-d263-470b-bd50-cedd2d9619b3,2,,2.6,,False,65,,564
2f895861-6fb7-47a1-abf2-0063fea2ec7f,4,,2.83,,False,95,,430
2d785a3c-9103-4c4e-a449-07a51a1a177b,6,3.7,3.4,,True,135,,565
f8ac0307-5f37-46a7-bd3e-f9e8288edbb3,6,,3.3,,True,130,,566
d30c768c-9792-4031-a667-4b81c2890690,2,,3.6,Intel HD Graphics 510,True,54,FCLGA1151,567
237984b9-d26a-48be-8afe-3ba699a83a4b,4,,3.0,,False,95,AM3,478
bb0622e1-5ce1-421e-a310-b733f6825c9b,2,,2.5,Radeon HD 6410D,False,65,,568
ade4398c-fbb8-4452-ada0-acd0d975bc5e,1,,2.0,,False,35,,569
ecef9384-050b-4d2d-9c27-9784f2e5d068,2,,4.1,Intel UHD Graphics 630,True,58,FCLGA1200,570
e41b12a8-623c-427c-b4ae-4e4190e7a9d0,2,,3.1,Intel UHD Graphics 610,True,35,FCLGA1151,571
2467e93a-adcf-42b0-91b9-8f831ed35163,8,3.3,2.6,,True,115,,572
5d50c107-71b6-42d4-96e2-25d7a43dd9ee,4,,3.0,,False,130,,573
5550c89e-2fa1-484b-8bfc-291ccf101beb,2,,3.2,Intel HD Graphics,False,53,,574
f6991554-9326-439a-aedf-b3d76b734bfb,14,4.4,3.3,,True,165,FCLGA2066,575
51c4285b-2c4e-4bab-a7b4-afd1f0456828,2,,3.2,Intel HD Graphics,False,54,,576
064cd921-d7ff-4210-abbe-27e6dafc7e19,8,,3.5,,False,125,,358
b3a6fbb2-9d03-4d4c-9c86-f829bbaa0b2e,4,4.1,3.9,Radeon R7 (on-die),False,95,FM2+,577
66e223c9-8cfd-4010-8900-5874ae236f62,4,,2.93,,True,95,,578
d415c104-7966-4558-8e5e-b6ac027806d0,6,4.9,4.0,Intel HD Graphics P630,True,95,FCLGA1151,579
46ff2082-e035-4215-a276-0818ce31c001,4,,3.2,,True,130,,580
fdb5a731-4461-4e32-9d29-983bd8753c3d,2,,2.6,Intel HD Graphics 2000,True,35,,581
4b8310b3-20b6-450d-b328-244c0360570b,4,,3.2,,True,80,,582
1ce465a0-56a0-4245-be4f-160cb8f42860,4,3.8,3.5,,True,140,,583
ff40cd01-9841-4594-93df-70904eca1013,2,,3.2,Intel HD Graphics 2500,True,55,,584
0b688d9d-4cc0-4099-90e3-1d7c86f92d77,4,3.8,3.1,Intel HD Graphics 4600,False,65,FCLGA1150,585
2c0c887a-896c-408a-83ed-1f5db15a13ca,4,3.7,3.3,Iris Pro Graphics 6200,True,65,FCLGA1150,501
4a0a79bc-3f9c-4cb0-88b7-a4100fba21af,6,,2.0,,True,95,,586
68bfa92a-3db9-4397-96a2-452ad18e1111,4,,3.4,Radeon HD 7660D,False,65,,587
e4c55c05-ef07-4b15-a922-2f7b633c3497,4,,4.2,,False,125,,468
f952d2e8-0827-42cb-b838-7660ff4fcd48,2,,1.45,Radeon HD 8240,False,25,,588
709e6d8b-c7a7-4993-b81d-1d535ff292d2,4,3.9,3.5,Intel HD Graphics 4600,False,84,,364
d95962f8-2321-4ed3-aa1e-129c212b89e9,4,3.8,3.1,Radeon R7 (on-die),False,35,AM4,589
d9dffc46-6d63-4961-a1ca-75308f1e0719,4,3.7,2.5,Intel HD Graphics,True,45,,590
bde0baf3-cc1d-47d8-bd84-f99bf1f949e9,8,2.9,1.8,,True,55,,591
cb5f5554-d095-4747-a131-98db2eb41d14,6,,3.333,,True,130,,592
79324924-fd5a-4aa0-947f-a0c0da8f3902,4,3.5,3.0,Radeon R7 (on-die),False,35,AM4,593
282e8e06-f052-4367-8a44-3a2680e08996,4,,2.8,,True,95,,480
fc34330f-d3af-4393-a2ea-f66950280e1a,4,,2.66,,False,95,,594
8a4a81b3-f405-4828-9abc-c97d20c9efde,4,,2.9,,False,95,AM3,595
b57fab73-e040-4dc6-bba5-e00fa8f793ea,6,3.6,3.4,,True,140,FCLGA2011-3,596
ac5d7753-2dfa-4ce8-af1a-f0964802a40d,4,,2.6,,False,95,AM3,597
cdd97589-e5c5-4dfc-9072-5052e87fa691,2,4.0,3.7,Radeon R5 (on die),False,65,FM2+,598
6a444d52-b582-42e5-a07d-9cbae7afdf3f,6,4.7,3.7,Intel HD Graphics P630,True,80,FCLGA1151,599
0bfa4c1c-8d62-4fdb-98e9-296b76e0b673,2,,2.7,Intel HD Graphics,False,65,,600
669778ba-3763-4ac8-9dfe-d9ebcf2e6ea3,4,,3.1,,False,95,,601
95d446c5-89f8-400a-86b2-0139756677b1,2,,3.333,Intel HD Graphics,True,73,,602
69a41a2d-e187-4bed-82da-2d03689200ca,4,,2.8,,False,95,AM3,603
ee1dde97-e2c0-4ecc-b805-b15dc5d7808b,2,,2.13,,False,65,,604
2a1bcfe0-7694-4604-a871-d4c38dd8c801,2,,2.5300000000000002,,False,65,,605
61d73dd8-9cfa-41d4-9dc6-988118c58231,14,3.3,2.3,,True,120,,606
98a9a464-49df-4881-a2ef-7a167e281510,8,3.7,3.2,,True,140,FCLGA2011-3,365
903750f1-c27d-4d53-a6b2-dd40cfb26530,4,4.5,4.1,Intel HD Graphics 630,True,79,,607
03e973e3-4bc2-483a-842d-d91b660e00aa,2,,3.4,Intel HD Graphics 630,True,35,FCLGA1151,608
d89da196-9e72-4492-a5d4-006f0cc76902,2,,2.33,,False,65,,609
675f6e04-3b8b-46e9-99c3-4e075c4afb2a,4,3.5,2.7,Intel HD Graphics 530,False,35,FCLGA1151,610
c04bbf5b-158a-429b-8cb7-a2eb95298bb0,4,,3.4,Intel HD Graphics P4000,True,77,,611
8ff17b01-2676-4fc1-9fa1-7c696f2c3400,4,,3.7,Radeon HD 8670D,False,65,,552
15e90a12-2443-42fc-b606-f46d034f3b8c,10,3.1,2.2,,True,85,,612
b79b29bb-8956-4060-9f56-2092d7223905,4,4.1,3.7,Intel HD Graphics P630,True,73,,613
f90209bf-d792-4092-85dc-ec831989c943,2,4.0,3.8,Radeon HD 8470D,False,65,,614
3d9e9171-6cb8-4f1f-9fb0-41073b6971c0,2,,2.2,,False,65,,615
65d632bd-b64a-4812-a68c-ef233ee4ddcf,4,4.2,3.8,Intel HD Graphics P630,True,73,,616
4b44fc41-5269-4d8c-8295-cb4cab6ad120,2,3.9,3.7,Radeon HD 8370D,False,65,,617
02c961e0-49d1-4656-81d0-23e4406a0eb1,8,2.3,1.8,,True,70,,618
1229708b-0bed-4e48-8ca5-118ebe48c28f,2,,3.3,Intel HD Graphics 530,True,35,FCLGA1151,619
ecf60c2f-1aad-411e-b07c-e12d59184b8f,2,,2.66,,False,65,,620
b549f7c6-176e-4943-b6c9-d6c6ba4ca558,2,,3.6,Intel HD Graphics 4600,True,54,FCLGA1150,621
956d095a-e134-466a-ba8c-79de356dd8ef,4,4.9,4.0,Intel HD Graphics P630,True,83,FCLGA1151,622
6cc87a6a-074d-491c-acb4-9266186641e8,2,,3.0,,False,65,,354
a721840c-f30d-43ad-925e-c3a624d46340,2,,2.9,Intel HD Graphics 2500,False,65,,623
caa92525-dac1-4c77-a047-ec9ade3d6629,10,3.3,2.6,,True,105,,624
af13d3fe-c5a2-440f-8559-2c352cd44150,4,3.7,3.3,Intel HD Graphics P530,False,80,,625
604e0e6d-3058-44ab-a047-9112d6ba7cfe,8,4.5,3.6,,True,140,FCLGA2066,397
356c2ffc-c857-477e-a538-b884c3f12c14,2,,3.33,Intel HD Graphics,True,87,,626
0fa3d74a-aeab-4ecf-801b-4ecf45ac38e6,2,,3.4,Intel HD Graphics 4000,True,55,,627
5eccccac-07ce-4c9a-803f-d010f73dabc9,4,,3.8,Radeon HD 7660D,False,100,,628
c1e35cca-64bb-4749-87a7-b9dec7e1ec46,4,3.9,3.5,,True,80,,629
b5773cef-a777-46d3-8eb8-32ed60d8abbf,10,3.2,2.4,,True,95,,630
133bb661-4bbb-4862-961a-7febeb3704cc,4,4.1,3.7,,True,72,,631
80854742-d12f-4ffe-ac31-9cf0a4deca95,2,,1.6,,False,65,,632
43dd60f7-d672-41ec-878e-3f05ddbef902,4,,2.4,,False,80,,633
51257d34-560d-4652-998b-b096e79e0a47,2,,3.2,Intel HD Graphics 530,True,35,FCLGA1151,634
1d689b27-6826-45fd-b33d-53120be016cd,8,3.8,3.2,,False,115,G34,635
f425d7b8-c2f3-4a7b-a4be-aa4daf4d9f32,4,4.7,3.8,Intel HD Graphics P630,True,71,FCLGA1151,636
cb6a6fc1-7c4b-4e27-b436-0087cb4ae889,2,,3.3,Intel HD Graphics,False,54,,637
d9d20e61-48f0-43eb-af1d-097b3be22ead,4,3.2,2.7,Intel HD Graphics 2500,False,65,,638
b1718c5f-6750-4e94-9094-ab07e92eeafb,3,,2.9,,False,95,AM3,639
ab9f8f0a-41dc-426f-bf04-f74af804e567,4,,3.3,Intel HD Graphics,True,95,,640
3ea4b1e6-65e4-478f-8bf6-80209d83343f,2,,1.8,,False,65,,641
0713c8b7-1d91-4947-815f-c0e5f354ebc6,1,,2.0,,False,35,,569
9d5955f7-eb62-41d1-a8d2-f123bd325857,2,,2.8,Intel HD Graphics,False,73,,642
c5f18e7c-931f-465d-bdc1-87113a028d10,4,3.3,2.7,Intel HD Graphics 630,False,35,FCLGA1151,532
780d6957-5ba8-41a4-9f33-e095eeb7a663,4,,3.4,,True,69,,643
76287fa4-45bd-47dc-87f7-014a6611e4ca,4,3.7,2.8,Intel HD Graphics 630,False,35,FCLGA1151,559
4a70ef9a-2535-4044-96b9-1e50f0d7605c,4,,2.8,,False,95,AM2+/AM3,644
db998a65-3c40-49dc-8ed9-105b73982715,2,,2.5,Intel HD Graphics,False,65,,645
8032e78d-323c-49c2-90d1-db75854029ae,2,,3.0,Intel HD Graphics,False,65,,646
cfc9536d-8353-4890-b4aa-261a2035286c,2,,3.9,Intel HD Graphics 530,True,51,FCLGA1151,647
bf57435a-651b-492b-a8be-25fe5ba438f6,4,3.0,2.4,Intel HD Graphics 630,False,35,FCLGA1151,504
58834809-92fd-4f0a-aa44-f9396c932b8d,4,4.2,3.8,,True,72,,648
08c25827-961a-42fc-9706-7f42e33dc99d,2,,4.2,Intel UHD Graphics 630,True,58,FCLGA1200,482
259e7f80-174c-4861-94d8-f256c4c0090d,6,4.7,3.7,Intel HD Graphics P630,True,80,FCLGA1151,599
e6cf1792-b72f-42f7-91bd-38aff1711855,4,,2.5300000000000002,,True,82,,649
bcbb10ee-3486-4493-830d-47fbbd905409,2,,3.0,,False,65,,650
00aeba4e-a4ee-4160-8f88-c1a4c392c02b,4,,2.93,,True,95,,500
1a7d89f9-0e9c-417c-982b-c372893e8346,2,,3.1,Intel HD Graphics 3000,True,65,,651
599c73dc-e1fa-4da0-ad23-b4bd7eaa0888,4,3.7,3.5,,True,135,,652
34c394a1-9f1e-4cc1-a5b7-de21d3a51ae1,8,3.4,2.6,,True,90,,385
a7766de6-bbde-4860-bcb9-7b1f62ceb956,6,,1.7000000000000002,,False,85,,653
6b4b5fe2-d590-4d3c-802a-146d57b588cb,2,,1.8,,False,65,,654
67d348c1-533c-4499-8368-ee2d2e23786a,2,,2.8,Intel HD Graphics 2500,True,35,,655
38a1e552-dba0-4a3a-a77e-f97d587a8cba,6,,1.6,,False,85,,656
f033cbe0-ea5e-4c20-b861-aefc2b6f318e,2,,3.33,Intel HD Graphics,True,73,,657
9d4616bc-8792-45cb-b3f2-c73f316681dc,4,,2.83,,False,95,,658
8a045d60-be02-46c8-93b9-54bd8bf09400,4,,2.66,,False,100,,659
10e31487-c948-40a6-9b6d-5f6ce87f8ba7,2,,2.4,Intel HD Graphics,False,35,,660
e0e4df0a-396e-4308-8003-4dd5c6fb0f69,2,,3.1,Intel HD Graphics,False,55,,661
4d45c9d8-19d7-4865-bb39-9b3ad90b0ec5,6,,2.0,,True,95,,586
ebb4ec46-5826-4796-99a4-4b5ea1d4989d,6,3.0,2.5,,True,95,,662
41e8319c-e9f9-4480-bd21-4a21ddf7829c,6,3.2,2.4,,True,85,,506
16c67dd0-f466-4425-a342-d6de23dcdbec,2,,3.6,Intel HD Graphics,False,53,,663
8ea6bda0-c3a2-4fc8-a075-015cce4b6705,4,3.9,3.5,Intel HD Graphics P530,True,80,,664
