PartID,Price,Manufacturer,Model
4ba2dbd5-f105-4af1-90ce-84049bb73bfe,84.99,Patriot,Viper RGB 32 GB
f50d2e25-0516-49c5-99f3-2f5ffd48b6d8,204.99,Corsair,Vengeance 64 GB
f3533623-9453-4ac4-8950-dd1ca59da63e,179.99,G.Skill,Trident Z5 RGB 64 GB
472b870b-67b7-4a42-baae-a706351cef33,65.98,Patriot,Viper Steel RGB 32 GB
5eb6026a-ca38-493e-9cf2-0985ee20eb88,174.68,Mushkin,Silverline 8 GB
9c6bf010-e8df-4d6d-9d5b-11c91a559a71,97.99,TEAMGROUP,T-Force DELTAα RGB 32 GB
7575c25a-1cfd-4496-9e29-1a62d017a38f,179.99,Corsair,Vengeance 64 GB
2be958c2-d16f-4759-90b0-8a991e4dcb3d,129.99,Kingston,FURY Beast 32 GB
205c0ff8-0acb-4fdf-bed6-3d0593034f03,119.99,G.Skill,Trident Z5 RGB 32 GB
9efddda4-617b-4dae-9d1d-ed097d066d78,139.99,Kingston,FURY Beast RGB 32 GB
d74280cc-f7cd-429c-850b-af39046df76d,414.71,G.Skill,Trident Z Neo 128 GB
27cfa212-e24e-47d2-afbe-e3b53ed889f5,109.99,Corsair,Vengeance 32 GB
b17e5132-9f37-44ff-991d-bd5730593d4c,89.99,TEAMGROUP,T-Force Delta RGB 32 GB
addf1cd3-4369-477f-8740-18cc5e6ba077,16.98,Patriot,Viper Elite II 8 GB
d7274cac-efe1-43cb-8837-fcf7f8ca3b12,694.99,G.Skill,Trident Z Royal Elite 64 GB
80e7ed52-91e1-47d3-93d1-0a589c16c82d,66.98,Klevv,CRAS X RGB 32 GB
d2a24e26-2d59-43f3-8ba8-194adfe227b2,85.99,G.Skill,Ripjaws S5 32 GB
4043acf2-bbfb-4abb-82c2-bc002e94d881,55.85,Kingston,FURY Renegade 16 GB
750a7751-582e-4dc9-b03e-c47c2bc946fe,114.99,TEAMGROUP,T-Force Delta RGB 32 GB
613e45b1-76f4-4321-b517-0b4b69aa4ea3,85.64,G.Skill,Ripjaws V 16 GB
d8442168-e50f-49a8-b4fa-3fd74d29e33b,99.99,Corsair,Vengeance LPX 32 GB
ee840866-a421-44fd-9072-8584d4e8d450,32.99,Timetec,PINNACLE Konduit 16 GB
48265f0b-dad6-4740-b5f8-0e2c4cd0f736,24.79,Corsair,Vengeance LPX 8 GB
20f9c325-63fb-43dd-96f0-ca4a7821e218,359.99,G.Skill,Trident Z RGB 96 GB
3e959d90-f8da-4dfc-83ef-34e3e6b24ed8,134.99,TEAMGROUP,T-Force Delta RGB 32 GB
879d13cd-ab34-41f1-8eb7-96263ef78fc9,174.99,G.Skill,Trident Z5 RGB 64 GB
b38fd022-3423-4bca-80b3-366ca268c870,152.99,TEAMGROUP,T-Force Vulcan 64 GB
452aa74d-3db4-411f-96f3-a1f1024034bc,46.99,Crucial,CT16G52C42U5 16 GB
3c301161-eb8e-4105-a0bb-d5889963f7af,47.99,Patriot,Signature Line 16 GB
0c3caf4a-ab5a-4b98-ac2f-bb3fbc27de7e,229.99,Kingston,FURY Beast 64 GB
542ced1d-cad8-42fe-b13b-994e81904774,44.99,Corsair,Vengeance LPX 16 GB
ab3ada26-51a6-4d98-b2f6-fc4956026118,118.99,Kingston,KVR21R15D4K4/64 64 GB
c48c1575-a09d-4d9f-98e9-484dc7db460a,37.99,GeIL,Orion AMD Edition 16 GB
9e8021be-aa1a-401f-8c21-0ec711ae56cf,132.99,Kingston,FURY Beast RGB 32 GB
45b81358-6940-4224-8fc6-e0fa816373c9,174.99,TEAMGROUP,T-Force Delta RGB 32 GB
8c9309d8-513a-45c7-a501-72c6b2079fd2,33.99,GeIL,Orion AMD Edition 16 GB
164c38d2-912b-4c17-817b-638be1f2e634,194.99,Corsair,Vengeance RGB 64 GB
f5eba235-a025-47d1-956e-6a7ecf853505,49.99,Corsair,Vengeance RGB Pro 16 GB
899d7cb7-2e08-4d07-9662-e4507bc9113b,151.99,TEAMGROUP,T-Create Classic 64 GB
c1b96d7e-9c01-4278-b42d-cec529ff27b9,145.99,G.Skill,Trident Z Neo 16 GB
9c8f81a4-ba27-4c78-9e6a-b694dfcc24cd,369.99,TEAMGROUP,T-Create Expert 96 GB
74e3f20c-91c0-4967-8592-228f90f4e4e6,209.99,TEAMGROUP,T-Force Delta RGB 32 GB
e2c5566c-a0cf-4d39-82c3-3ef6f2c9c473,38.49,Kingston,ValueRAM 16 GB
f8633cff-228e-4d35-9743-a4c5a0073591,189.99,Corsair,Vengeance 64 GB
9fea0c37-ecc2-43b0-87fa-9e1ea16b18f6,56.99,Patriot,Viper 4 Blackout 32 GB
abd80282-853a-4c73-9519-ba8c063e9702,42.99,OLOy,Blade RGB 16 GB
eace75bc-16dd-4a69-9acf-5052909226dd,39.99,Corsair,Vengeance LPX 16 GB
4ca2cbcf-2e0a-48cf-ba45-03f07ebb0435,104.99,G.Skill,Trident Z 32 GB
3359856c-c375-46d1-a6b0-b3e69b810042,77.99,GeIL,Polaris 32 GB
882af00d-6bd4-4920-834b-00ca339ae989,69.98,Corsair,Vengeance LPX 32 GB
d7357b51-4dbc-4bff-8183-eebdc3db99e9,140.65,Kingston,Renegade Silver 32 GB
29731c78-384b-4349-8e82-0e2108ac3d5c,64.99,Corsair,Vengeance LPX 16 GB
d807a34d-f9ac-41b6-9572-a3f5379ba967,129.99,G.Skill,Trident Z RGB 64 GB
f239b81d-85e1-4fc2-95c0-2eefef112e0b,66.76,Thermaltake,TOUGHRAM XG RGB 16 GB
40aae5f5-65cd-4cb8-9f7a-54a8678e5fa6,31.99,TEAMGROUP,T-Force Zeus 16 GB
0f8d1b63-bf2f-4d6a-b4f6-bbfa42886691,94.99,Corsair,Vengeance RGB Pro 16 GB
a4438aaf-bf1b-409b-a13d-b76e6e9349df,266.99,Crucial,Pro 96 GB
e6ca9685-76a2-4dfd-875d-a3d734ccda33,54.99,G.Skill,Trident Z Neo 16 GB
cf2ed7a1-9a17-464e-b83b-abc25c68c6dc,124.99,Corsair,Vengeance LPX 64 GB
fa0fd07f-9b7e-4b43-bfaa-023ff30d9255,364.99,Corsair,Vengeance RGB 96 GB
079ab8b2-33ad-470f-9e87-5784184f57f7,25.99,Patriot,Viper Steel 16 GB
1ea65d2f-1390-47b9-9515-9a0bce309888,79.98,TEAMGROUP,T-Force Xtreem ARGB 16 GB
c355fff8-6024-4a50-a112-8a9cc11dcc4e,134.99,Corsair,Vengeance RGB 32 GB
61e8f63f-a91f-4ad4-b2f8-3f34bf144ef9,28.99,Crucial,CT16G4DFD824A 16 GB
36e03319-49e7-4aa6-91e2-740f525f2621,71.98,TEAMGROUP,Elite 32 GB
fec6f47a-ac35-4907-900b-3969b9ef5176,204.99,G.Skill,Trident Z5 RGB 64 GB
c5d66f32-2cba-415f-9a76-807b2e2a14e1,105.99,TEAMGROUP,T-Create Expert 64 GB
5efa6dfb-1f5f-4b18-81ae-1eb196153221,46.99,PNY,XLR8 Gaming EPIC-X RGB 16 GB
b649dbc7-a27b-4c93-bcc1-07c2c3d57047,314.99,Corsair,Dominator Platinum RGB 64 GB
c4497f5d-073a-4bf0-94f2-6147306c801d,241.81,G.Skill,Trident Z RGB 64 GB
f66cf1cd-ea9e-4ab4-a12c-457ec4b64648,124.99,Corsair,Vengeance RGB Pro SL 32 GB
4e14bd26-5326-47fb-8108-b9d89bd44dfa,28.99,Patriot,Viper Steel 16 GB
ba261946-1f23-4be9-af19-355cbfccfd3d,244.99,Corsair,Dominator Platinum RGB 64 GB
a79eec71-8d5b-47e7-9e70-d623c0458dd5,57.99,Patriot,Viper Steel RGB 32 GB
ba334dcd-2786-4c19-add6-80bed29aee4c,87.99,TEAMGROUP,Elite 64 GB
c33876bb-8bb6-4a1b-b657-14c4de92628b,74.99,Corsair,Vengeance RGB RT 16 GB
83777f08-d38e-4adb-8868-96f2913820ea,99.99,Patriot,Viper Elite II 64 GB
842d6a86-4f6d-4101-b97f-6605fc8e89ab,13.8,Crucial,CT4G4DFS8213 4 GB
571c9dea-8ffe-4f16-b17b-5f79c219e937,239.99,G.Skill,Flare X5 96 GB
70aa911c-7e4b-4527-9931-af10e39bcefa,144.99,Corsair,Vengeance RGB Pro 32 GB
46c8ddac-85f6-4917-b8f5-63ea727071ee,69.98,TEAMGROUP,T-Force Delta TUF Gaming Alliance RGB 32 GB
08511b2f-f1ad-484c-a43f-e65003ece1a9,34.99,Patriot,Viper Steel RGB 16 GB
22318b6a-86de-4a3a-b0a8-a6e172b292bc,59.99,Corsair,Vengeance RGB RT 16 GB
5ef821f7-ce99-460f-8348-5afe2921f623,77.98,Patriot,Signature Line 32 GB
2ec9bc79-dd89-4433-be08-083c9225f021,16.98,Patriot,Signature Premium 8 GB
40ff8372-4a85-424b-84e4-30b8afe4f67a,44.99,Corsair,Vengeance LPX 16 GB
32f5d344-922f-4b9d-a6db-9d9a40a7809c,35.99,G.Skill,Flare X 16 GB
5a4b1347-734a-4be4-9c43-5234ba4c5486,259.99,G.Skill,Trident Z5 RGB 96 GB
9e8a72f0-f241-4a92-8b76-443fb7dadf8b,16.99,Patriot,Signature Premium 8 GB
0d3927a1-5bd2-43cb-bdad-7007c1312d65,109.99,Corsair,Vengeance RGB 32 GB
a034b172-2adf-4e27-8db6-a2e0cc7f315c,94.99,Corsair,Vengeance RGB Pro SL 32 GB
4ac30e1d-b770-40e5-aa12-879074116a96,69.99,GeIL,Polaris 32 GB
a1d32700-1369-47f7-942d-0cf1fbe2954f,89.99,Corsair,Dominator Platinum RGB 16 GB
04037b28-92c5-4330-a551-742775c5560f,229.99,Crucial,Classic 64 GB
7196de69-47a7-419b-b069-ff474cdc89d1,559.99,G.Skill,Trident Z Neo 256 GB
26dde534-82fc-4551-a8a7-6a5e053c3792,199.99,Corsair,Vengeance RGB 64 GB
236a10a4-66d2-438a-8f97-f224f4663ee3,126.45,Kingston,FURY Beast 32 GB
02b9684b-733c-4620-a466-a919d258f0cc,159.99,Corsair,Dominator Platinum RGB 32 GB
5066f236-f1a4-403c-929d-bfdb7f354368,184.99,Corsair,Vengeance RGB Pro SL 64 GB
2e038122-67fb-4c1a-930f-13ea635b5ade,91.99,Kingston,FURY Beast 32 GB
d4c0583e-de7a-41cd-b83d-a36aa9cbb202,46.99,PNY,XLR8 Gaming EPIC-X RGB 16 GB
2e8fcc33-776d-40df-bc78-097627056b4b,79.99,Corsair,Dominator Platinum RGB 16 GB
941442d1-247a-41ee-957f-13aafb0c257e,19.98,Corsair,ValueSelect 8 GB
9729820a-20f3-4144-9326-1b8d1b6352c9,99.99,G.Skill,Trident Z5 Neo 32 GB
067b2b6c-ae14-49c1-b9fc-cebee7223c99,459.0,G.Skill,Ripjaws V 64 GB
28be8cbd-b93d-4433-b225-eeb437a4bce5,174.99,Corsair,Vengeance RGB Pro SL 64 GB
1f297b1b-3a61-478d-860e-3b3127de8fc7,124.99,TEAMGROUP,T-Force Delta RGB 64 GB
69970dba-e812-4ccf-8b42-1c5695971a08,19.98,Corsair,Vengeance LPX 8 GB
45cdf535-fdfa-474c-ac1e-e607688952d3,100.0,Crucial,Ballistix Sport 16 GB
5eeb5ebf-d34e-479f-bcc3-76b4ccff48d0,69.98,Corsair,Vengeance RGB Pro SL 16 GB
b285ea6f-b9e0-4071-b8ac-b8cd7846590a,71.98,Kingston,FURY Beast 32 GB
4a201cb9-57ec-438b-b487-9d3bdb8d83fd,369.72,G.Skill,Trident Z Neo 32 GB
4f694422-fd51-4a1b-9c2f-bf194a472c5b,298.98,Kingston,Server Premier 32 GB
0d87d7d0-aa29-40d1-9fc2-b6461d957185,19.98,Corsair,CMV8GX4M1A2133C15 8 GB
2f3cc1b2-45c0-4a16-9a0b-b04f574b3e87,92.99,G.Skill,Trident Z5 RGB 32 GB
8a91e941-ea55-4089-90c6-e205f781b9d3,82.99,Crucial,CT2K16G56C46S5 32 GB
8cea0ccc-de8d-4efb-afb7-646ffa617be2,164.99,Corsair,Dominator Platinum RGB 32 GB
2fd866f9-e5d9-4d75-83db-ff83326836a5,42.99,TEAMGROUP,Elite 16 GB
b0062ade-fcfc-4d77-b7c1-121ce29ccd8f,169.99,G.Skill,Trident Z RGB 32 GB
3de86859-a5ee-41db-9aac-e1f8a92bf7d9,53.63,G.Skill,Trident Z 16 GB
35f7f91c-2f3e-44fc-9324-3a731152a25d,65.26,Kingston,Fury Beast RGB Special Edition 16 GB
5a261735-eeff-4f6f-85b5-28d3e600bb36,256.6,Kingston,FURY 64 GB
81a894a0-e5ae-4902-b10d-2a831c672998,42.47,OLOy,WarHawk RGB 16 GB
4df63d05-e592-4e33-a27c-d54d54296748,89.99,Patriot,Viper RGB 32 GB
1933baa0-e122-463b-9852-07bd515d20b9,51.99,TEAMGROUP,T-Force Zeus 32 GB
54f65087-e3aa-45c1-a40a-f6dd621ca710,47.37,TEAMGROUP,T-Force Delta RGB 16 GB
5ba51a5a-c065-42e6-8e19-1f5ae86277c5,41.99,Patriot,Viper Steel 16 GB
768c297b-e049-4f86-b69a-a8b9d074a455,9.25,Crucial,Ballistix Sport 1 GB
6847f296-55ab-4d6c-834d-99cd77ad9bf6,74.99,Corsair,Vengeance RGB Pro 16 GB
324e015c-bed4-4856-84b4-55aa606649b9,139.99,Corsair,Vengeance LPX 64 GB
2ab5a343-afa9-44b0-a7c5-38607435995b,179.99,Corsair,Vengeance RGB Pro 64 GB
59725cf0-0d3a-43a5-9f78-bcf489ced2d0,39.99,G.Skill,Ripjaws X 16 GB
d2934158-652e-46c0-b26e-7239ac6c7173,215.83,Crucial,Ballistix 32 GB
fbbb04b5-c0b1-4193-996b-62900cf6aefa,199.99,Kingston,FURY Beast 64 GB
96bf56dc-9580-40c5-9840-c87d9f39d761,89.99,Corsair,Vengeance RGB Pro 32 GB
dcd0e0d0-db8c-4458-ba56-f45d44f6b2fa,29.99,Corsair,Vengeance RGB Pro 8 GB
a96d72fc-02c9-45d4-9c9e-ee65b461d480,114.99,Corsair,Vengeance RGB 32 GB
606fb3d3-6c5f-433e-9b9c-10e401579826,33.99,Patriot,Viper Elite II 16 GB
f51f231f-c154-4114-a7ec-9fc0421b356e,39.99,Corsair,Vengeance LPX 16 GB
21a7e785-ca0a-493b-8451-fe4721f64f19,21.48,Crucial,CT2K4G4DFS8266 8 GB
1ff7aa04-8ebf-4ebf-8c1d-13ccbc0535b1,169.99,Corsair,Vengeance 64 GB
e4da7afe-d7c3-46b5-ab15-abd0751cb340,194.99,Corsair,Vengeance RGB 64 GB
9044dc4a-0a76-47d2-b3c1-546abf5fc06b,31.49,Crucial,CT2KIT25664AA800 4 GB
f37d844c-940b-410c-8b53-1be863c9e028,199.99,G.Skill,Trident Z Royal 64 GB
da0b1fc6-6d91-4d3e-b14d-c46fd17e8f30,304.99,Corsair,Vengeance RGB Pro 128 GB
22cc7d4b-4fac-4d92-9da1-195e04368cdb,239.99,Corsair,Vengeance RGB 64 GB
78ce5577-7728-42c6-af7c-c1b5058a7260,97.99,Crucial,CT32G52C42U5 32 GB
8625daa0-e515-4dd1-90aa-f5c3458607df,119.99,PNY,XLR8 Gaming MAKO 32 GB
586212e2-b50d-4581-8354-0cef4a61a336,73.45,G.Skill,Ripjaws Z 32 GB
471977f8-d804-41dc-8411-3ccd1854dc54,107.05,Kingston,FURY Renegade 16 GB
3de89998-05fe-4c4e-8e1d-c327ae5184fd,47.37,TEAMGROUP,T-Force Delta RGB 16 GB
73bfcc07-196c-4715-82b5-b2183d98cdc9,164.99,Corsair,Dominator Platinum RGB 32 GB
76ac61bd-046c-414a-87c1-4ace7e5fbeab,114.99,Corsair,Vengeance 32 GB
4f11abeb-95fd-412f-a89e-fd83eddd904d,234.99,Kingston,KSM48R40BD4TMM-64HMR 64 GB
cce23c6e-18ce-428e-854a-782634155982,209.99,Kingston,FURY Beast 64 GB
c9325ce8-4e72-4fda-aa81-7ac6ecc51653,24.21,Crucial,CT102464BD160B 8 GB
e3ff45ae-f652-430e-939a-ca240969ca1b,179.99,Corsair,Vengeance RGB 48 GB
48e03eb5-81f6-4a13-a50f-fe13ced37810,204.99,Corsair,Dominator Platinum RGB 32 GB
dee66b3b-9b36-4899-9260-da4d70f69ba9,220.99,G.Skill,Ripjaws V 32 GB
0651c3d3-29ef-4250-852f-c92938025a71,1096.03,G.Skill,Ripjaws V 32 GB
05034e11-cbb9-4442-a602-1a9a4c416abf,87.99,G.Skill,Trident Z5 32 GB
b5638ed5-1ff8-4e7f-a0a5-6a18a80c015e,159.99,Kingston,Renegade Silver 32 GB
4ab26a85-2c52-4c3a-9ba0-7e68ab85dfaa,29.99,Corsair,Vengeance LPX 8 GB
45332b69-bfe2-4d88-a738-dac1ab430684,59.99,ADATA,XPG GAMMIX D10 32 GB
fd8f433e-4601-4da3-b674-d726f20a55b5,71.37,Kingston,FURY Beast 16 GB
03628518-89b0-4303-b11f-2a5c4d0b07ec,44.92,Kingston,FURY Beast 8 GB
2459a24c-9713-4bee-8bcf-ff01d54acc6a,119.99,Corsair,Vengeance 32 GB
627b6985-73e6-4893-b3dd-e5b4ed37b988,194.99,TEAMGROUP,T-Create Expert 48 GB
3fade2e1-982a-48e3-8ca2-4358944c5407,279.0,Gigabyte,AORUS RGB 16 GB
2330bf32-af39-49b1-83d7-695a2e476775,209.99,TEAMGROUP,T-Force Delta RGB 48 GB
0b70bf9d-6f24-4a55-abc6-b51d765da549,159.99,G.Skill,Ripjaws S5 48 GB
9f579959-3cce-4868-8c73-1fadcb97efc7,104.99,TEAMGROUP,T-Force Delta RGB 32 GB
4a2bb151-a4f7-47a6-8747-efebea65f724,100.95,G.Skill,Ripjaws V 32 GB
4be2ef0b-62b1-467c-b5ac-01f5949f4f94,204.99,G.Skill,Trident Z5 RGB 64 GB
3119420a-d5e2-405e-ba0c-eb7f4cbc8cd5,164.99,TEAMGROUP,T-Force Vulcan 64 GB
2ad61fd1-2457-483e-9e44-9f2b60cc511f,134.99,Corsair,Vengeance RGB 32 GB
94b729c3-ed05-47b4-8b4a-de764455499a,11.79,Silicon,Power SP008GLSTU160N02 8 GB
2ffa347c-e461-4de8-9fc8-86a6b3569845,215.97,G.Skill,Trident Z Royal 32 GB
1984d30d-ccbf-496f-9686-7bcf20615daa,19.99,TEAMGROUP,Elite Plus 8 GB
57e8e207-7b7a-4e90-a5a3-93b037c0b74d,19.98,Patriot,Viper Elite II 8 GB
7189749e-9199-4e7a-b72c-b77deeb94034,89.99,ADATA,XPG SPECTRIX D50 32 GB
73e9243a-ba29-490c-a822-dae2a6072207,199.99,G.Skill,Trident Z5 RGB 64 GB
d4769e7e-f783-45d3-a5c5-e3ff1deb5797,259.99,G.Skill,Trident Z5 Neo RGB 96 GB
f1402dcd-45f7-442e-a715-380494a7e482,223.64,Kingston,Fury Renegade RGB 32 GB
2d00f3fb-d942-49f9-92e9-7309a5a6f90e,11.99,Timetec,75TT133U2R8-8G 8 GB
0c632003-3316-460e-b4b5-ded397d21c28,32.4,Kingston,FURY Beast 8 GB
9ec60b9b-ba99-4443-ac52-0fc0522e5e66,27.5,Crucial,CT8G4DFS8266 8 GB
1b24cd8c-1565-46d3-b4dc-a5b572022bfb,99.99,OLOy,Blade 32 GB
b140e265-734b-49a5-a41a-02950062d128,50.99,Patriot,Viper Elite II 32 GB
b681ef5a-2750-4dbd-b7e1-9cc4613d756b,79.99,Corsair,Vengeance LPX 32 GB
b825affa-67d4-498c-8849-97e23e233f4e,52.99,G.Skill,Trident Z RGB 16 GB
b7344197-4d44-452f-9349-ed5d9ab0d5a0,74.41,Kingston,Renegade Silver 16 GB
ca361e45-9bf2-4453-94a7-0e6326d8c741,109.99,Corsair,Vengeance RGB 32 GB
3c02c799-378b-4452-b662-deb4a45b5985,64.98,TEAMGROUP,T-Force Delta RGB 16 GB
79aa33ad-fd6d-432f-9408-84325b14c287,79.99,Corsair,Vengeance LPX 16 GB
01336fbf-37f2-4d4b-80da-3a0008a66765,119.99,Corsair,Vengeance RGB Pro SL 32 GB
18e16018-e3e1-416a-ac5b-ce705125e48e,48.99,G.Skill,Trident Z 16 GB
485824ef-eec1-4dc9-bd17-d8089a146c5c,63.99,Lexar,Hades RGB 16 GB
53aca76f-9260-4811-a762-4c5c87088629,178.7,Kingston,FURY Renegade 32 GB
e61b755d-a41e-46ec-ae4d-1e460d5ebb94,109.99,Corsair,Vengeance 48 GB
d86bd085-0996-4d23-a155-b3f4f5f0c8a2,149.99,Corsair,Vengeance RGB RS 64 GB
02ebdd94-6a84-4ae6-a403-27c54e98fe7f,69.98,Corsair,Vengeance LPX 32 GB
7abab271-0a58-44dd-a624-057135040f1f,59.99,Corsair,Vengeance RGB Pro 16 GB
da1cf02f-8121-4539-8fe2-11c4755fc3bc,15.79,Patriot,Signature Line 8 GB
cc5012ad-99a4-42cf-ac1d-630443ad4402,26.99,Patriot,Signature Premium 16 GB
fc0fbeb6-8702-4827-b0e6-93a506c8cd36,154.99,Corsair,Vengeance RGB RT 64 GB
7af9cc7d-3e38-46da-8531-f62445d74703,30.99,Patriot,Viper Elite II 16 GB
b2b8973e-2462-4c15-89fa-5d9120fc2ba1,57.99,Crucial,CT2K16G4RFD4213 32 GB
dbef8003-b5a0-46cd-929a-de629bedefef,130.1,Kingston,FURY Beast RGB 32 GB
bd1e7b9b-509c-4698-824c-378044e229e5,39.99,Kingston,FURY Beast 16 GB
b68f57a5-5942-45a9-bbb9-6bbbfcafd03d,17.98,TEAMGROUP,Elite 8 GB
ae753f1f-46c5-4ea1-b11d-c48c9bb31ee2,149.99,TEAMGROUP,T-Force Xtreem ARGB 64 GB
1983b42b-843a-442c-b13c-dcff31c746ad,44.99,Crucial,CT32G4DFD832A 32 GB
c4cb30e4-6f46-49a9-8152-b1d0eb1051de,119.99,Corsair,Vengeance RGB RT 32 GB
c341f52e-7288-4958-8eec-f1b52e1737f4,67.47,Kingston,FURY Beast 16 GB
93972f3d-fe82-47d6-b96d-4871fa6796bd,18.95,G.Skill,Aegis 8 GB
f2ed6bf9-dd8a-49ae-98ec-ae27ab62c8d8,170.3,Kingston,Server Premier 64 GB
98b53a62-3713-4bb5-9dce-8167105d9965,52.38,Mushkin,Redline 16 GB
6c419a13-9e4e-4309-8183-9b6375b66386,204.99,G.Skill,Trident Z5 RGB 48 GB
b37f0ed3-9e57-43f3-83a6-0b2169bcf331,74.98,TEAMGROUP,Elite Plus 32 GB
8946f9ee-c2df-418b-bd05-acd7400f9af8,174.99,TEAMGROUP,T-Force Delta RGB 32 GB
5b6f1bed-d32f-432c-8e09-649e062f917e,134.99,TEAMGROUP,T-Force Delta RGB 32 GB
59efef10-b30c-4fea-aaf0-82cb97417058,154.99,Corsair,Dominator Platinum RGB 32 GB
7056c875-7761-41af-a919-4cbadf3b190d,38.42,Samsung,M393A4K40CB2-CTD 32 GB
8660a92f-8fa9-4bb8-8169-4ddd46345b83,9.99,Patriot,Signature 4 GB
e38bed65-254f-42fc-aecc-baa58849ec82,144.99,Corsair,Vengeance RGB 32 GB
d43a381f-f04b-48bc-98e9-76a59c8c5142,379.99,G.Skill,Ripjaws S5 96 GB
bda8acdf-7aee-440f-8cf5-921c1b8dbd88,29.99,G.Skill,Ripjaws 16 GB
9439d2e6-94b3-43ae-91fa-131059f69e51,937.89,G.Skill,Trident Z Neo 128 GB
0815b80a-4200-4e13-b8e6-4de94415af3e,53.99,TEAMGROUP,T-Force Vulcan Z 32 GB
f0a7168a-eff3-4c8c-9423-048e20ae8ed3,34.99,Neo,Forza FAYE 16 GB
7d1b8fdd-8764-4637-9ed1-0630607691fb,44.99,Corsair,Vengeance LPX 16 GB
10e2fbe7-23b1-4f60-9387-50d71ab82609,93.99,G.Skill,Trident Z5 32 GB
fdf57f09-ac76-4504-af1f-af4850ee683d,144.99,ADATA,XPG LANCER RGB 32 GB
fcbd9ed1-6fd9-4d4a-b25e-188c55c872bd,189.99,OLOy,Blade RGB 64 GB
4cbf9d2b-09c2-45b5-966f-5d82acdd8469,22.99,Crucial,Classic 8 GB
a06daa3f-a34a-488f-b0db-172e925d4698,59.35,Crucial,CT2K8G4DFS8266 16 GB
ebc6e5d1-1e7d-43aa-9688-b2c4823e14e3,96.99,G.Skill,Trident Z5 Neo RGB 32 GB
e10f962f-0d1a-441e-8387-9c277df374f1,55.31,G.Skill,Ripjaws X 16 GB
b89215b4-4cca-424c-9ce6-03d4765371ab,334.99,Corsair,Vengeance LPX 128 GB
1290c4a5-8b98-4e92-ba06-2352f986f117,121.95,Kingston,FURY Beast RGB 32 GB
ba67a51f-fbb7-4a39-b2bb-b946ac074ddf,129.99,Thermaltake,TOUGHRAM RGB 16 GB
03ed1679-9779-42e5-ba76-32699763ffb0,49.99,V-Color,Prism Pro 16 GB
76192f1f-7b5b-42b2-a3a6-0542caa82984,105.99,G.Skill,Trident Z5 RGB 32 GB
1cba7339-de6c-4823-9a61-6c2619b1fbe9,87.99,G.Skill,Trident Z RGB 16 GB
efa0557b-1098-4979-b098-d62333ae34f2,97.99,Patriot,Viper Elite II 64 GB
728dba39-2e96-4794-8a9a-7accd33521ad,174.2,Kingston,FURY Renegade 32 GB
d87284bc-3084-4afa-831a-2217c869f872,364.3,G.Skill,Trident Z RGB 64 GB
c252d239-3c25-47dd-b31d-355fc7a6b631,320.12,Kingston,FURY 64 GB
183cfc6a-8fb1-4df6-98a3-1f50683c8a6c,90.19,ADATA,XPG LANCER RGB 16 GB
7bee0759-2b3c-4642-86c6-a0b042a1fb63,252.03,Kingston,FURY Renegade 16 GB
b112d086-dde7-4114-b149-cf5f9ee7fee2,105.99,G.Skill,Trident Z5 RGB 32 GB
eb3d3e0c-a4d9-40a1-8b99-fe026f31c79b,114.99,Corsair,Vengeance RGB 32 GB
4a46738c-29ae-49af-af27-655403e1cb32,139.99,Corsair,Vengeance 32 GB
ce4b3c2e-7700-49e7-98f3-aee057f36ac0,41.99,G.Skill,Ripjaws V 16 GB
06d22698-9b9e-42b3-9c7b-f3d28a53e820,189.99,G.Skill,Trident Z Royal 64 GB
80dac9a2-0a6c-467b-abbe-fbbf44a5834a,12.33,G.Skill,Value 4 GB
4be54b4d-1457-4627-b9f3-1f077a7563f6,54.99,Patriot,Viper Steel 32 GB
eb5800f4-5bc5-4400-8624-fa804808ae25,33.54,Samsung,M393A4K40BB1-CRC 32 GB
5cba4abd-710a-4c3a-8e9a-e0937e15fdc8,24.99,Corsair,Vengeance LPX 8 GB
0327b33e-18f8-4754-afa1-953ed3efe8f4,114.99,Corsair,Vengeance RGB Pro SL 32 GB
619e18de-0c7a-4f85-a4a7-b67ef8a2b0ef,116.62,TEAMGROUP,T-Force Xtreem ARGB 32 GB
4b9f510e-e7e0-4f6e-9914-bb5f97090dee,56.99,Klevv,BOLT X 32 GB
be5b376a-1fb4-4759-9733-d54583dec202,47.99,ADATA,XPG GAMMIX D45 16 GB
d3029416-0f57-4ac0-a041-fbe62db393fe,384.99,TEAMGROUP,T-Force Delta RGB 48 GB
36f9bb33-1e3f-469e-b0bc-325771d59cee,25.03,Kingston,FURY Beast 8 GB
2d412f82-d387-4450-8616-af682b8478d0,84.99,TEAMGROUP,T-Force Delta RGB 32 GB
e277382b-3bab-463c-97f0-a4544aa8ce90,19.98,Corsair,Vengeance LPX 8 GB
646f0afc-2cf7-4057-b1d9-49baaea67912,114.99,Patriot,Viper Steel RGB 64 GB
f8e064d1-0fbd-4061-93c9-77e652a43ce5,147.99,Corsair,Vengeance 64 GB
6d59c7c5-dbd7-4b85-bef1-171a52bf6263,94.99,Patriot,Venom RGB 32 GB
0cd36136-d1e4-4115-9296-0bce0e47f3c0,9.99,Patriot,Signature Line 4 GB
f6420786-5669-454b-b8c4-5867a006c70a,251.72,Kingston,FURY Renegade 32 GB
