PartID,Socket,FormFactor,MaxMemory,MemorySlots,Color
95f5dd85-a74a-4dfb-9bcb-c935ada9ba18,AM5,1,96,2,Black / Silver
b7b93452-e5f9-472d-aae8-e8bfc806960a,LGA1151,0,128,4,Black / Silver
b8a04809-0f66-4bdd-b857-aee4abcb0552,LGA1151,0,64,4,Brown / Black
c55c6194-1cdb-4002-b7ed-651f9f75e58b,LGA1700,1,128,4,Black / Silver
9353b84e-66b2-4f46-831e-4567bd183f89,LGA1200,0,128,4,Silver / Black
d14e3f97-ae6c-41e9-bd3e-8cb3054351fa,LGA1700,0,128,4,Black
32429b0b-eeba-47ce-86eb-11f8ee41b2e7,LGA1700,0,128,4,Black
62953a38-25b9-4289-8d51-d3f4d68bdfb9,AM4,0,128,4,Black / Silver
e34ab907-f6f9-48e9-9470-99b79b75c097,AM5,1,96,2,Gray / Black
576752ec-b0b9-42c1-9b47-f8d654b096a2,AM4,2,64,2,Black / Silver
7f9a8644-4a3d-46b9-9e3e-b9816a12d849,LGA1700,1,192,4,Brown / Gray
dde59deb-e223-4ffe-b5fc-9fb1020dabbd,AM5,0,128,4,Black / Silver
0300ceb1-d85b-4419-abf6-84de2a00fcc3,LGA1700,0,192,4,Silver / Black
94fcb292-080c-47ae-a3f7-f69e566f6320,LGA1700,0,128,4,Black / Silver
bafdad85-e517-42d2-b9e1-e95438aa9c42,AM4,0,64,4,Black
d4bca186-c550-4cd3-b204-c8c9fe369237,LGA1700,2,96,2,Black
19001fc8-b8ac-4c52-b8e8-2441746cfd25,LGA1700,1,128,4,Black / Orange
8c2b1297-e5db-476a-9bd8-14831a4d33af,LGA1700,1,128,4,Black / Silver
47bd93cf-acc5-4ef8-b4ee-29499820ac93,LGA1700,0,128,4,Silver / Black
bbbbf184-567b-4ece-9671-ebcf063bca7f,LGA2066,0,256,8,Silver / Black
54a45372-120d-41a8-9d24-af1ec5eb4b2d,AM4,0,64,4,Brown / Black
b96b3b3f-beda-46c5-b35f-b916f663f70b,AM4,0,128,4,Silver / Black
67ab9a36-7dcc-4dc7-aeec-1949b8290be8,LGA1200,0,128,4,Black
66cea547-baaf-4b47-905d-3258f7082678,AM4,0,128,4,Black
f71bc619-88ed-4e72-8343-00a71a1b2b7d,LGA1700,1,128,4,Silver / Black
bcfbae4a-5fe8-45a8-8644-ab1f0c88f14a,LGA1700,3,192,4,
c7e7932b-d0a0-4fa6-ab06-3e1b0a6525ee,LGA1700,0,192,4,Silver / Black
7b36fd58-cc62-4b5a-8671-bbaf4084c66d,AM4,0,128,4,Black
7537c800-ad28-4394-b532-0cae0044ef16,LGA1700,0,96,2,Black / Silver
9489ed80-c64d-44c2-9d43-cbe0ef5b1e6b,AM5,0,192,4,Black / Orange
a7a7dfdb-4d8d-4484-8545-7f6214af2a35,LGA1700,0,128,4,Black
da772478-5fa6-43e2-a634-80c15c793cdf,LGA1200,0,128,4,Silver / Black
9af527c9-dd0e-485d-aeaf-20dce6b29179,LGA1700,0,192,4,Black
986be7d1-0243-4e04-ac98-ddc88c1efa34,LGA1700,0,192,4,Black / Silver
0b313d7e-c694-4e58-a2a4-c664768e32bf,AM4,0,128,4,White / Black
64977b86-a2a4-42d3-9b7f-99432caf839b,LGA1700,3,192,4,White / Black
383a2c5a-9b38-4108-bb2c-ef70ea04a7fb,AM4,0,128,4,Black / Gold
f560f9d6-d335-4488-b991-57ca68d36585,AM3+/AM3,1,64,4,Black
e5c89831-513b-4825-99e6-0ed9d9efaf12,LGA1700,0,128,4,Gray / Black
35071a6c-8ebb-4f99-aecd-14e54ee6555f,LGA1700,0,128,4,Black / Silver
8f57bf04-3c98-42c1-bfae-10229ae7eb11,LGA1700,2,96,2,Silver / Black
f0c9f387-fced-4987-83dc-4792f7345b82,AM5,0,192,4,Orange / Black
8c9607d3-0e91-42dd-83a2-6b6316797fb9,LGA1200,0,128,4,Black
79ec62ba-0cd8-4088-ab8d-f14c434c0e3d,sTR4,3,128,8,Black
37b16db3-7a34-41f5-9f77-8fe4428ccb8f,LGA1700,0,128,4,Black
61729632-9f16-4012-bc1d-b0d1d1a93b69,LGA1151,2,64,2,Green
ea275d38-4007-4f26-ab1c-2a9a118f8e07,AM4,1,128,4,Black / Yellow
c1046b1a-f6bb-4e4e-9747-0bc66e816873,AM5,0,128,4,Black / Copper
f7efad6e-a65f-4e65-8052-8e4b05d221b8,AM5,0,192,4,Black
364eb1f7-975c-4c5d-8611-3a301d1e49bd,LGA1700,1,64,2,Black / Silver
995ee35b-8ea8-49f3-a367-3cc8eb1cc878,LGA1700,1,64,2,Black / Silver
b5376d51-d7c3-4abe-afc0-3d701dea8633,LGA1700,1,64,2,Silver / Black
21543111-d286-4e6a-9523-4aef9670c2ac,LGA1151,1,64,4,Black
f3eb5529-c2ca-49b8-ad75-4032ee5384c5,LGA1700,1,96,2,White / Black
c735ffe9-8d07-4c5f-819f-6f4225439e6a,LGA1700,0,128,4,Black
5af3c65a-a327-4825-bca3-92c18a14ec4d,LGA1700,0,192,4,Black / Silver
2b006ab1-17e5-442e-b3c0-d39a90685059,LGA1151,0,128,4,Black / Silver
e08d08f1-ad0e-4bb8-b84f-85c80598a7a7,LGA1200,0,128,4,Black
a7746672-5e00-4f51-8a6a-1c86495886cf,LGA1151,1,32,2,Black
9c3a0da9-2df6-4f62-ae18-46e25d80336d,AM4,1,64,2,Black
75b26c53-8dd2-4ffd-853d-ce848abbf921,LGA1700,2,96,2,Black / Silver
fc2b234a-7472-441c-aedf-817e9cfe33d5,LGA1700,3,192,4,Black
1c738b18-f298-4a0e-9b0d-62a1f22504f2,LGA1200,1,64,2,Black
d97cb9a4-ee89-4433-b141-fa3b4eb78fa6,AM4,0,128,4,Black
e11a4ce2-c255-416e-b566-32abbb9b014a,LGA1700,0,128,4,Silver / Black
fe091585-c3a2-43b7-9a9a-acb0ed3d5625,LGA1200,0,128,4,Silver / Black
c2ddca41-d400-48fc-9d06-299c7c623192,AM4,0,128,4,Black / Orange
2faa7316-1966-4fe6-a4b4-68d44cdd6851,AM4,0,64,4,Black / Silver
ed5fe5d8-fbf9-4f54-8617-c5a74a2b5703,LGA1700,1,128,4,Silver / Black
e9102139-3d89-4913-aaa4-0b7c5c3fa11b,LGA1700,0,128,4,Black
a500111a-8dd2-49c0-98a9-e29aad0087e2,LGA1700,1,64,2,Silver / Black
a713985d-900b-4e7b-9670-45e2e037d707,LGA1700,0,192,4,Black / Blue
a5fb10ba-45d8-4e0e-ada5-348052280d22,AM5,1,192,4,Black / Silver
f5f5acce-20fa-45e3-a617-e2f2cd249b1d,AM4,0,128,4,Silver / Black
e1354726-b27f-4651-8b55-118fe68c8d56,LGA1700,1,128,4,Black / Silver
0c8983d6-48c0-405f-8f58-b4e1278c2092,LGA1200,0,128,4,Black
d156d586-bb56-4183-99f2-23d9bb56d164,AM4,3,128,4,Black
e3946e66-98b5-46ad-81f5-a447d1eaa8d0,LGA1700,0,192,4,
16c87b0e-aa3a-4006-8a02-8c2854706377,LGA1200,1,128,4,Black / Gold
5143b5ff-78b2-4938-9d6f-66fc7cfb4a62,LGA1700,1,128,4,Silver / Black
b53406cd-8f36-430f-a542-de900d866f31,LGA1700,0,128,4,Silver / Black
3302237a-dae2-48d7-8468-7be39c214e47,AM4,0,128,4,Black
e7479957-258b-478b-8b89-c5c8b9ed1939,LGA1700,0,128,4,Black
62ab0326-0ac0-4680-a2d7-e0792ababd82,AM5,1,192,4,Silver / Black
5a3eaae7-9847-4860-ad14-2bc452105322,AM4,0,128,4,Black
8f012b7a-6199-427a-89a5-76e9a10ad45f,LGA1700,0,192,4,Black / Silver
58df5fca-c04e-4b80-8900-1330eed90a79,AM5,1,96,2,Gray / Black
d8cc6a2a-688d-4d56-92e4-c9f09b08fa60,LGA1151,0,64,4,Brown / Black
2f1e6b0d-b4e8-47e7-9b8e-ec6fe05f5a6f,AM5,3,192,4,Black
088e64ef-25b3-4d6d-a793-868d88df3299,AM4,2,64,2,Black / Silver
8b2cfca2-ef1e-44ff-9ee5-9a7cc0bb3110,LGA1700,3,128,4,Black
56f6aecf-b816-478f-9225-2b90d02e8d6d,LGA1700,0,128,4,Black
7fa91a55-ad5c-450c-bc80-c491a624c4fd,AM4,0,128,4,Black / Silver
14f102ad-c67c-4738-bd74-4b42f23a9271,LGA1151,0,128,4,Black / Gold
78d0212a-ea62-420e-b948-4f42ba0abb71,AM5,1,128,4,Black / Silver
389f6b5e-0c43-4d63-bc0f-fdb0685a0228,LGA1700,1,96,2,Silver / Black
2d56e03a-a534-4f4e-bd5e-14931fec8312,LGA1700,0,192,4,Black
2e066287-f391-4792-ba8c-4e543887f3b4,LGA1200,1,64,2,Black / Silver
a149070d-96b6-40fd-aac6-f15afd10e874,LGA1200,0,128,4,Silver / Black
2d08614a-d641-46ce-834d-c4b8c1f4ab86,LGA1200,2,64,2,Black
d8bc9f56-1820-4246-acb3-3a5fc9091bde,AM4,0,128,4,Black / Silver
342215a4-1cea-4bf8-9f02-83725de15578,AM4,1,32,2,Black / Yellow
2aa95fd7-eb25-4b2e-8afe-fa55de56524a,AM4,0,128,4,Black / Silver
0b106940-41d6-49e7-a42b-d7a12a1e4c10,AM4,1,32,2,Black
de7fe0cb-47b4-451a-9d4b-dad59b153bb7,LGA1200,0,128,4,Black / Silver
91f58031-e50b-46cc-98df-aaece985d28d,AM4,0,128,4,Blue / Black
5bf3bc86-bf1e-4237-91ad-e8bf641652c4,LGA1700,0,128,4,Black / Silver
41c6546d-351b-4da6-b6b1-288e2dde4341,LGA1700,1,64,2,Gray / Black
110d83fc-ea73-4169-ba07-a36b7e105c7d,LGA1700,0,128,4,Silver / Black
93341adf-ef32-4f9e-9ac1-247f0b44c197,LGA1700,0,128,4,Black / Silver
9058b42c-0b4e-41b7-bf2a-6d98c9892247,AM5,1,192,4,Gray / Black
1d1d8006-55b0-429c-931a-1bafe992778f,AM4,0,128,4,Black / Silver
93fc82d1-3d40-4dfb-82d6-512ac61e02be,LGA1700,3,192,4,Black / Gray
3ae9e0a5-06eb-418c-89b0-539824c4c1fa,LGA1700,0,128,4,Silver / Black
3556ed95-293b-4d6f-a915-6dc27e0b0237,LGA1200,0,128,4,Black
ea9e2d8d-e277-4cba-808e-61f87124e380,AM4,0,128,4,Black / Silver
3075c94c-95ec-480c-b217-1a9d8967f642,AM4,1,64,2,Black
7ee003fc-c185-47e1-9bd4-c04accff1513,AM4,0,128,4,Blue / Black
7767acbd-49d5-42ea-a68f-c13e69d2f91d,LGA1700,1,64,2,Gray / Black
31a3b74c-1114-4da0-a760-1a934447943a,LGA1700,3,192,4,Black / Gold
dd63584d-9cf0-4ce2-9791-5e0a5555831a,AM4,1,128,4,Black / Silver
6e5a8e5a-9bdc-490c-b60d-76ef0b477a3a,LGA1155,1,32,4,Black / Blue
b07a01d2-055c-431d-b788-5a32611aa08b,AM4,1,128,4,Black / White
7c92a1d9-e285-4e22-a13e-29f7f66f175f,AM4,0,64,4,Black / Gold
838331f8-abf4-49fb-91ee-25169f7c210d,LGA1700,1,64,2,Black / Gray
9ee73166-bac3-4489-adb9-111433066ca3,LGA1700,0,128,4,Black
e405159f-bc87-4810-8b04-5ad25f94a296,LGA1700,1,64,2,Silver / Black
05dda0c1-97d4-4b17-9c2f-e00c46bbeb3f,2 x LGA2011-3 Narrow,3,1024,16,Black / Green
5b8f3329-c2c7-4ca5-ab89-66f332914c67,LGA1700,1,128,4,Silver / Black
89d98cd1-c08f-4695-8f8b-ca24f68512fd,LGA1151,1,32,2,Black
e2858538-d28d-494d-a38f-4437c6528c2d,LGA1200,0,128,4,Black
d0b56857-0fb2-4e89-9aff-05c06ac44794,AM4,0,128,4,Black
922edec9-5c5d-4e2c-b5f7-dab372a0546c,LGA1700,0,192,4,Black
3b34e72e-e435-407e-b05e-3f5e3b938725,AM5,1,192,4,Brown / Black
f5a09e4e-cb0e-4709-92da-073de8ef3acd,LGA1700,0,128,4,Black
bd52ba2a-9ff7-48d8-bd79-fafdf7102eb5,LGA1700,0,192,4,Black
78cf768c-bfb0-454d-b21d-b967978c47b9,AM4,0,128,4,Black / Silver
c435da56-05c7-40f5-b3dc-bb8fea7b70c4,LGA1200,0,128,4,Black
1b4c9e62-b0a5-4672-8ea8-2574467e8764,AM4,0,64,4,Black / White
4f6206c0-2107-41d0-a6b6-1f4dac0a458a,LGA1700,0,192,4,Black / Silver
6a440080-a381-4069-b029-b3be3f53fb00,AM4,0,128,4,Gold / Black
f34dffce-618d-4dfa-abd2-561da1912e12,LGA1700,3,192,4,Black / Gold
c80dfbf3-fe7a-427b-8f24-59aa439a1a04,AM4,1,32,2,Black / Yellow
a8e78f33-ae9a-49bd-b930-ae27c80266f5,LGA1200,0,128,4,Black / Silver
8286ba1b-3dac-4f51-ae59-5fefee050215,LGA1700,1,64,2,Black / Silver
4886d6c6-5153-4fc0-89a7-a5088080168a,LGA1200,0,128,4,Silver / Black
436f6295-ed37-49b9-a555-62e0e2fc3178,LGA1700,1,64,2,Silver / Black
a5d77bf9-ead0-42f3-be9b-8264129e13cf,AM4,0,128,4,Black
76b0ff9c-182c-469d-8b6a-fec615d92962,LGA1700,0,128,4,Silver / Black
74615785-9806-4ded-951a-5ca4b915ed67,LGA1151,1,64,4,Black
c0abdb6f-175f-4b57-9c5b-0ae074b44994,LGA1700,0,128,4,Black
5c19a80b-7f9b-4825-8406-9b22bdd52e9a,LGA1700,0,192,4,Silver / Black
b14d15fa-7c94-4123-936b-877fd4d60259,LGA1700,0,128,4,Black / Blue
17fd0d94-14fd-4b3a-9bcc-15677a9b9825,AM4,1,64,4,Black / Gold
22f2840c-6c2c-4012-97e7-33a8020224ab,AM4,1,128,4,Black
7acf417a-17a2-4687-b64a-00daa6e680b6,LGA1200,0,128,4,Black
e50befdc-adee-4e9a-b594-42e8497d6f1f,AM4,1,128,4,Black
d1bfd13b-c57d-483a-843a-a3d4b44399f6,AM4,0,128,4,Black
f2b9e7d8-a30e-473e-bf59-2254b88cf803,LGA1700,2,64,2,Black
33106c40-d87b-4986-bf6d-c14035416e23,LGA1200,0,128,4,Black / Silver
23bf6e8d-6da9-4acf-8cef-5c7dabf6b2be,AM4,0,128,4,Black / Silver
b23c918c-abbc-4561-9452-097a4f422177,LGA1700,2,96,2,Black / Red
fac523c1-2c26-4da3-89e8-4b72a4c7adfa,LGA1200,0,128,4,Black / White
3d54bdf6-74ef-4cb4-9919-1a43adffa101,LGA1200,1,64,2,Black
939d86d7-55cb-4b97-b378-a7c2e0968ba0,LGA1700,0,192,4,Purple / Black
60d96a7d-40d4-4008-87bc-30b8193a4f7a,AM4,1,128,4,Black
11083130-12e3-49f6-9d29-4e6b9d32c832,LGA1200,1,128,4,Silver / Black
c42bb5d6-2bf9-4d4a-9a1f-3775833c5cb0,LGA1700,1,128,4,Silver / Black
da099d50-c11b-466b-84f1-0fbaa7fba1e7,LGA1700,0,128,4,Black / Silver
2d73cc1a-993e-4ad4-95eb-6ec9f542a196,LGA1700,0,128,4,Purple / Green
5f398208-2720-4c9d-946c-28c9130f3d89,LGA1700,0,128,4,Black / Copper
6ed668fc-0087-4939-91bd-6c3e48779365,LGA1700,1,192,4,Yellow / Black
d5d92e29-72ab-4315-9307-47f2a85e8ad3,LGA1151,1,64,4,Black / Silver
a7adfda4-45af-4a8a-80a9-d0a7f0c0e399,AM4,0,128,4,Black / Silver
bb8ff6b4-602c-4ad1-bf24-1e07835752a6,AM4,0,128,4,Black
9ec8e46c-43cb-4b64-9d84-9097b6332fed,AM4,0,64,4,Black / Red
d07c8f0b-976d-42a6-81ed-b8c8a599b1b5,LGA1700,0,192,4,Black / Silver
65119155-6597-479e-8b0f-a4538a9fe323,LGA1151,0,64,4,Green / Blue
bf88576f-32ca-432c-8197-7342a3a2d96a,LGA2066,0,256,8,Black
bee6608f-3edd-4d68-9fe4-103bc92e4517,AM4,1,32,2,Black / Silver
8cb6a187-4bd8-42be-8407-1b0f77551432,AM4,1,64,2,Green / Black
7fe84b8f-d988-4bcd-ab31-dcdbb58bf9e4,LGA1700,0,128,4,Black / Silver
ef36c9c6-e144-4b65-b802-bbc8428ec3a0,AM5,1,192,4,Silver / Black
7a3de514-e481-4d3d-89d2-854b2d16047d,AM4,0,128,4,Black
38ecb503-246f-48ac-aff5-cc779f374f5b,LGA1700,3,192,4,Black
8f5c54be-6a18-49d0-b790-66870f868dcb,AM4,1,64,4,Black / Silver
5e4996c7-5aa7-48be-86b3-f73b6fbc71da,LGA1200,0,128,4,Black
04b51fa9-f9ed-4708-85c4-ccb48af09943,LGA1200,2,64,2,Black
19fe235f-2967-48cc-a0b3-9ab292ae240d,LGA1151,2,32,2,Black / White
3079fa4e-9657-4bf2-a1d8-6854c6b52b95,LGA775,1,8,2,Black / Blue
12d48983-0f7f-4788-8e7d-e65baba1c370,LGA1200,0,128,4,Black
7441ce81-603b-4be3-9b4c-e01320ea6aa6,LGA1151,1,32,2,Black
d8bbd641-2b31-4589-b134-01d17f170199,LGA1151,1,32,2,Silver / Brown
9741277f-3e46-42ec-b8eb-9f5e3da31b9f,LGA1200,0,128,4,Black / Silver
098836ba-0ccc-48e2-a014-96faaa0997f8,LGA1700,1,128,4,Silver / Black
2fcb5b4a-18df-44ea-b874-40a95b9e1320,LGA1700,0,192,4,Black / Copper
3a34690b-f85e-456d-b762-fd3e307c02c9,AM4,1,128,4,Black / White
d51318c5-4a21-4403-a6ec-c8d84c723e32,LGA1151,0,64,4,Black / Silver
59651ad1-0eaa-4b3a-879e-88ba68d3023b,AM4,0,128,4,Black
f537d758-0375-405f-a8b7-906de9577d02,LGA1700,1,128,4,Silver / Black
b71da9be-ae24-40ce-81be-b5078746ddaf,LGA1200,2,64,2,Black / Silver
a33b8a33-32c2-4ca0-82bb-73d27e744a8f,AM4,1,32,2,Black
14b65f23-df29-4e43-8f42-03c6fc9b0eb9,LGA1700,1,128,4,Black / Orange
c5f649b9-458d-422a-bdf5-a7a71952f8c2,AM4,0,64,4,Black / White
f8f6040a-f06e-4f87-9b2f-7db9635000f6,LGA1200,0,128,4,Black / Silver
5a7a904b-5c91-467a-8833-5467178aa088,LGA1151,0,64,4,Black / Silver
213fbca9-6fb5-468a-9054-1f0f0602c7ab,LGA1200,0,128,4,Black
52f66023-cf2a-45ce-837e-8006659d6317,LGA1700,1,128,4,Black
88394d9f-49a6-4b02-9687-4b1a44d381f1,sTR4,0,128,8,Black / Silver
fc4d5c53-e20e-4c10-9d31-b1dd86e4a228,LGA1200,0,128,4,Black
512cf8e6-1118-43a1-9f2c-0b03deac8fed,LGA1700,0,128,4,Black
05c6de73-2ccc-4859-a2d0-9a3bfda671e3,AM4,0,64,4,Red / Black
8d9f627c-0c34-48bd-80ce-a6473df219ae,LGA1700,1,64,2,Silver / Black
a52d941b-f30d-4cf8-bc2b-d30e86abb5f9,LGA1700,1,128,4,Green / Black
bcedd6d0-fe61-49f3-b3c8-9d50270b84e3,LGA1700,3,192,4,Black / Silver
0225990d-6772-4a9e-b17a-04a6e62c5094,LGA1200,1,64,2,Black / Silver
bb92f1f0-78f8-4093-a265-0ecc9ed92911,LGA1200,1,128,4,Silver / Black
524f70be-6274-49cc-9d6d-b24895e1b0bb,LGA1200,1,128,4,Brown / Black
a0dd09b3-81fc-4e5d-a7f6-a857ffebf12f,LGA1700,1,128,4,Orange / Black
8feae3a0-4edf-4db0-bdee-14934d392f5b,AM4,1,128,4,Green
9d3d10f0-b50c-444a-9131-d54545866d60,AM4,1,64,4,Black / Gray
4d033a2e-8830-475f-ad56-3abe798d381e,LGA1700,1,192,4,Silver / Black
340d940d-b805-4c1b-981a-6cdb1643239e,AM5,1,128,4,Silver / Black
b9d2d4cb-67e3-4132-88fa-22b97be1d772,LGA1700,0,192,4,Black
6a100e50-9af7-4459-9207-64ee88f55dee,LGA1700,0,128,4,Silver / Black
5a1a3b3d-6400-45f7-8ce1-c72765afc3ab,LGA1200,1,128,4,Black / Silver
8e2db46f-d557-4a70-b379-e217f94e7147,LGA1700,0,192,4,Black
96a47c39-7414-4a5f-9002-a9a71bbbe6bc,LGA1700,1,128,4,Silver / Black
09a9ec6b-37e9-4db5-ab54-aea7a96c4730,LGA1700,0,192,4,Silver / Black
1a80d215-9d1c-4ea2-a075-ea6a919ce5b1,LGA1200,0,128,4,Black
0c06b061-4ecf-4452-8cfa-d553c2807f0a,AM4,1,64,2,Black
7b013103-4944-4917-99a7-23fd452fe756,LGA1700,0,128,4,Black
4c15c9c9-ff83-4abb-b9dd-5b74d354637d,LGA1700,1,128,4,Black
bdaa76d6-9b4c-4bec-8292-7338c999e023,LGA1700,0,192,4,Black / Gray
1eebdcbc-1bf7-415d-92ef-e1af965922c3,LGA1151,3,128,4,Black
9c2a71a4-54be-4349-b225-c6a56a1bdc47,AM3+,1,32,4,Black / Blue
ad96d737-e1a6-43ca-995e-6f9c313f4f40,LGA775,1,4,2,Multicolor
6627f4a6-571c-4589-8e7d-64dac549be6d,LGA1200,0,128,4,Black
4a1bf142-cb89-49f7-8501-0684bb41e843,AM4,0,64,4,Black
f5bf19fa-4911-4900-b1a1-11b05d5d494b,LGA1150,1,16,2,Black
37b0742e-a2e6-49e9-9916-601eec717c8b,AM5,1,192,4,Green / Black
2dfe3c69-08de-4fe5-b211-013731ad394b,AM5,1,192,4,Brown / Gray
db9a3f6f-fcc0-4a51-9542-0557d4f49eb7,LGA1700,0,192,4,Black / Copper
44391134-439b-4850-87ce-178d970cf84a,AM4,1,64,4,Red / Black
2fbe060c-f2f4-4d47-92fc-69d1114b00f0,LGA1700,2,96,2,Black / Silver
7bf537c6-bef1-4a79-88b3-ce0996d3d9fc,AM4,0,128,4,Black / Silver
1686eca0-898f-4746-ba38-2e517f6daa69,LGA1200,0,128,4,Black
ff8a429b-7b55-470b-9dde-683de97d8dca,AM4,0,128,4,Black / Silver
835e9e55-bf84-46f6-80eb-f2cec894818c,LGA1151,0,64,4,Black / Silver
9fe6bff1-e76d-469e-a4c6-5ae44a0e0005,LGA1700,0,128,4,Black
179157ac-1338-471c-a961-dd9607f6dc47,LGA1700,1,192,4,Green / Black
805627fe-1266-4fdf-b495-9032e16b19d3,LGA1151,0,64,4,Black
b1fcc5fd-b0b0-4bae-847d-a53e2cca0061,LGA1700,1,192,4,Black / Silver
65bc60dd-3d5e-48ea-af86-0e414085fd02,AM4,0,128,4,Black / Silver
8c4f8c27-0ddc-4679-988b-afe496ab51a5,LGA1700,1,64,2,Black / Silver
2b98e7fd-2589-40a1-bf01-6a60983e91cd,AM4,1,128,4,Black / Red
80b0b6e4-f7f2-43f6-b0d8-b58d188ba6c3,LGA1700,0,128,4,Silver / Black
23bc4700-77cb-4d7d-bbf3-a7e39dcdd68d,LGA1200,1,128,4,Black / Silver
3cffa409-982f-49c1-bea6-5d9a9f35d56b,LGA1151,1,64,4,Black / Silver
73295dbf-f5fc-43cf-bc5f-6fd064b7026a,LGA1700,0,128,4,Black
e626f947-3209-40ff-8f72-2a18777c2e25,LGA2066,0,128,8,Black
6cbbb8f5-7820-4557-b9e0-6d6ada8635ba,LGA1200,0,128,4,Black
77131120-9d23-4670-a1e1-5c5ece9a0bd4,LGA1200,1,128,4,Black
a14b91a7-360c-48bf-acba-ff9d07a37a31,LGA1200,0,128,4,Black
4d160f4b-3e60-435b-8e4c-cd722bbad6a4,LGA1700,1,128,4,Green / Black
c6cb5df1-5963-4564-bebe-cd8bb87299ee,LGA1700,0,96,2,Black / Silver
0987f549-c05e-4931-8185-5d7b9b7a7ace,LGA1200,1,128,4,Silver / Black
5fecfb35-5619-49dd-a79c-1d9ea3ef585d,AM4,0,128,4,Black / Silver
d7569c23-a49c-4d48-aef5-912662408506,LGA1151,0,64,4,Black / Red
da62bd5d-6445-46e7-95d0-64ae9f26f63c,LGA2011,3,128,8,Black / Red
c58fb76e-9b63-4c63-88ed-27a919eadff9,LGA1151,0,64,4,Black / Yellow
dea9879f-f267-493c-ae4a-95a6aee511ef,AM5,1,192,4,Silver / Black
35831520-598f-40ac-afc1-8f5451d2d312,LGA1700,0,128,4,Silver / Gray
0ed6630b-f8fb-4b55-94ff-f48618b2b3c0,LGA1200,0,128,4,Black / Silver
3af57d2e-675a-40a7-9b74-dc488f691487,LGA1200,2,64,2,Black
24026a93-d415-479c-bc21-939c24d68fcf,LGA1151,1,128,4,Green
2952abb6-86a5-4d19-84f9-89e66e88229f,LGA2011,0,64,8,Green
30f33e74-5317-4973-8782-ba17b89fb554,LGA1200,0,128,4,Black
d510b16e-ac1c-4763-8281-e59aaa763f5d,LGA1200,0,128,4,Black
ede8a504-37c3-4998-a455-036f687031b4,LGA1155,1,8,2,Green / Blue
54732dbe-3e18-4ba3-a576-3f635bfac5b2,LGA1200,0,128,4,Black / Blue
afc19849-e5e4-471a-af66-80796cc958bf,AM4,0,128,4,Black
2fe7a0bc-d4a4-4db0-a39e-4bdc0971e290,LGA1200,0,128,4,Black / Silver
3a44e52b-d786-4944-9692-974b3f0db95d,LGA1151,1,64,4,Black / Green
f03889dd-7cd0-4244-b442-53f761052ddd,LGA1200,1,128,4,Green
537588e9-451a-4a2e-a584-dfd6bbdb0a3b,AM4,2,32,2,Black / Silver
670c8408-9985-4971-a96e-38225118c5ae,LGA1200,0,128,4,Silver / Black
f5ef211c-6d40-4dcf-8767-7c0ca2c57f28,LGA1700,1,64,2,Black / Silver
602137b2-7d45-4b21-a83e-857c8060f181,AM4,1,128,4,Green / Silver
3a3abbd8-ab3a-443e-bbbe-a7c41dad3c81,LGA1151,0,128,4,Black / Silver
38a296e4-8667-4141-9832-1196edc0dd42,LGA1200,1,64,2,Black
d18c9efb-18c7-43ef-bbe3-959a25ffa3a8,LGA1150,1,32,4,Black / Green
2104d23d-8b77-4abd-95db-43eeb0bdbe83,LGA1151,0,64,4,Black / White
d4d8509e-2b36-4f8a-8788-a8d11b20ffbb,LGA1700,1,128,4,Gray / Black
ba8db22b-0489-4620-8b15-1e65fc14d45f,LGA1700,1,64,2,Silver / Black
62327b1f-7a49-49e6-9415-797b28cf930a,LGA1200,1,64,2,Silver / Black
65092d0b-30fd-4840-8cd8-1c0c311da255,LGA1200,0,128,4,Black
6ce5ca72-624c-4abe-8c68-18c25491366b,LGA1151,0,64,4,Black / Silver
a51d7b50-39f9-4ac8-a569-0858dc5ab2ad,LGA1200,2,64,2,Black / Red
4a9ef042-f8a6-4782-abcf-d90a4eca9738,LGA1700,0,192,4,Black
ced530ef-5dde-4e87-bcd5-303d90b60ef4,LGA1151,1,32,2,Black
88aa93d5-e6dc-4e04-a730-691858fb0f75,LGA1700,1,128,4,Silver / Black
9967d00a-60a9-46a9-87d5-818639b15701,AM4,1,64,2,Black / Silver
d45bb60a-93ad-4d27-ba74-3f9b663ead44,LGA1200,0,128,4,Black
ffd01481-9a87-4ee7-adfa-228f292ea642,LGA1700,1,64,2,Green / Black
9f4267bb-43f1-4385-8f23-9cd61f506445,AM4,1,64,4,Green
b11862e3-584d-4cd3-a02f-d89c4f098648,AM4,1,128,4,Black / Orange
47aed38f-8fa2-45f9-87df-637632c47977,LGA2066,1,128,4,Black
2ae27168-9458-4b09-8dd4-9ac577938933,LGA1151,1,64,4,Green / Blue
8fef1294-6c6a-4e6d-aefa-a8dee3dfc415,LGA1150,1,32,4,Black / Green
1fd039e7-c5bc-4d1e-a040-4b5f1cf48421,LGA1200,1,128,4,Black / Silver
f2c2232a-8a17-41c3-b53e-2b6560da69a3,LGA2066,2,64,4,Black / Silver
776d738a-5e28-4ad6-925f-f4f30e02cb2a,LGA1200,0,128,4,Black / Silver
7aa11f75-f977-4428-9fcd-8d2e245b014f,LGA1200,0,128,4,Black / Blue
a317ab76-ba0b-458f-80d5-dfbb3fe6472e,LGA1151,0,64,4,Black / Red
